Fragment length, Fraction of reads
152,3.4783818567602355e-05
153,4.637842475680314e-05
154,2.318921237840157e-05
155,3.4783818567602355e-05
156,5.797303094600392e-05
157,6.956763713520471e-05
158,4.637842475680314e-05
159,3.4783818567602355e-05
160,3.4783818567602355e-05
161,1.1594606189200784e-05
162,5.797303094600392e-05
163,6.956763713520471e-05
164,2.318921237840157e-05
165,9.275684951360627e-05
166,9.275684951360627e-05
167,2.318921237840157e-05
168,9.275684951360627e-05
169,4.637842475680314e-05
170,5.797303094600392e-05
171,4.637842475680314e-05
172,3.4783818567602355e-05
173,4.637842475680314e-05
174,5.797303094600392e-05
175,3.4783818567602355e-05
176,2.318921237840157e-05
177,6.956763713520471e-05
178,4.637842475680314e-05
179,4.637842475680314e-05
181,1.1594606189200784e-05
182,8.116224332440549e-05
183,2.318921237840157e-05
184,5.797303094600392e-05
186,6.956763713520471e-05
188,1.1594606189200784e-05
189,4.637842475680314e-05
190,0.0001507298804596102
191,8.116224332440549e-05
192,4.637842475680314e-05
193,2.318921237840157e-05
194,6.956763713520471e-05
195,8.116224332440549e-05
196,1.1594606189200784e-05
197,2.318921237840157e-05
198,4.637842475680314e-05
199,3.4783818567602355e-05
200,6.956763713520471e-05
201,0.00010435145570280705
202,0.00013913527427040942
203,9.275684951360627e-05
204,8.116224332440549e-05
205,3.4783818567602355e-05
206,5.797303094600392e-05
207,4.637842475680314e-05
208,9.275684951360627e-05
209,4.637842475680314e-05
210,1.1594606189200784e-05
211,2.318921237840157e-05
212,3.4783818567602355e-05
213,4.637842475680314e-05
214,5.797303094600392e-05
215,3.4783818567602355e-05
216,6.956763713520471e-05
217,6.956763713520471e-05
218,8.116224332440549e-05
219,3.4783818567602355e-05
220,0.00012754066808120862
221,4.637842475680314e-05
222,2.318921237840157e-05
223,0.00011594606189200784
224,5.797303094600392e-05
225,8.116224332440549e-05
226,4.637842475680314e-05
227,4.637842475680314e-05
229,4.637842475680314e-05
230,1.1594606189200784e-05
231,1.1594606189200784e-05
232,3.4783818567602355e-05
233,4.637842475680314e-05
234,2.318921237840157e-05
235,6.956763713520471e-05
236,4.637842475680314e-05
237,9.275684951360627e-05
238,8.116224332440549e-05
239,5.797303094600392e-05
240,4.637842475680314e-05
241,4.637842475680314e-05
242,6.956763713520471e-05
243,6.956763713520471e-05
244,5.797303094600392e-05
245,6.956763713520471e-05
246,6.956763713520471e-05
247,5.797303094600392e-05
248,3.4783818567602355e-05
249,8.116224332440549e-05
250,2.318921237840157e-05
251,4.637842475680314e-05
252,9.275684951360627e-05
253,4.637842475680314e-05
254,4.637842475680314e-05
255,0.00010435145570280705
256,5.797303094600392e-05
257,8.116224332440549e-05
258,9.275684951360627e-05
259,3.4783818567602355e-05
260,8.116224332440549e-05
261,5.797303094600392e-05
262,5.797303094600392e-05
263,0.00010435145570280705
264,4.637842475680314e-05
265,5.797303094600392e-05
266,0.00013913527427040942
267,8.116224332440549e-05
268,1.1594606189200784e-05
269,3.4783818567602355e-05
270,6.956763713520471e-05
271,5.797303094600392e-05
272,3.4783818567602355e-05
273,5.797303094600392e-05
275,1.1594606189200784e-05
276,2.318921237840157e-05
277,8.116224332440549e-05
278,2.318921237840157e-05
279,4.637842475680314e-05
280,5.797303094600392e-05
281,4.637842475680314e-05
282,0.00011594606189200784
283,2.318921237840157e-05
284,0.0001507298804596102
285,8.116224332440549e-05
286,2.318921237840157e-05
287,2.318921237840157e-05
288,2.318921237840157e-05
289,9.275684951360627e-05
290,5.797303094600392e-05
291,3.4783818567602355e-05
292,0.00013913527427040942
293,8.116224332440549e-05
294,4.637842475680314e-05
295,6.956763713520471e-05
296,3.4783818567602355e-05
297,3.4783818567602355e-05
298,6.956763713520471e-05
299,4.637842475680314e-05
300,8.116224332440549e-05
301,0.00017391909283801175
302,9.275684951360627e-05
303,0.00010435145570280705
304,0.00013913527427040942
305,0.00013913527427040942
306,9.275684951360627e-05
307,3.4783818567602355e-05
308,9.275684951360627e-05
309,0.00011594606189200784
310,0.00012754066808120862
311,0.00018551369902721255
312,0.00018551369902721255
313,0.0002087029114056141
314,0.00017391909283801175
315,0.00024348672997321646
316,0.0003594327918652243
317,0.00018551369902721255
318,0.0003710273980544251
319,0.0002898651547300196
320,0.00031305436710842114
321,0.0002202975175948149
322,0.00027827054854081884
323,0.00026667594235161803
324,0.00018551369902721255
325,0.00027827054854081884
326,0.000429000429000429
327,0.0004174058228112282
328,0.0005449464908924369
329,0.0006145141280276416
330,0.00033624357948682274
331,0.0006840817651628463
332,0.0005217572785140353
333,0.0008116224332440549
334,0.0011594606189200783
335,0.0012985958931904878
336,0.0013797581365148932
337,0.00118264983129848
338,0.0036175171310306444
339,0.004568274838545109
340,0.006585736315466045
341,0.004649437081869514
342,0.00457986944473431
343,0.00933365798230663
344,0.01689334121766554
345,0.01952531682261412
346,0.012081579649147217
347,0.029693786450543207
348,0.018029612624207218
349,0.027908217097406287
350,0.030389462821895256
351,0.028615488074947536
352,0.5603673171240738
353,0.02012823634445256
354,0.018447018447018446
355,0.022968914860806752
356,0.016626665275313923
357,0.01638317854534071
358,0.008023467482926943
359,0.012893202082391272
360,0.017380314677611974
361,0.012765661414310063
362,0.013078715781418485
363,0.007652440084872517
364,0.004521896413788306
365,0.0034783818567602352
366,0.004359571927139495
367,0.0028754623349217944
368,0.0040581121662202745
369,0.001982677658353334
370,0.001344974317947291
371,0.0009739469198928658
372,0.0003594327918652243
373,0.0004405950351896298
374,0.00013913527427040942
375,0.00013913527427040942
376,0.00016232448664881097
377,0.00013913527427040942
378,0.00025508133616241723
379,0.00010435145570280705
380,0.00010435145570280705
381,9.275684951360627e-05
382,0.00019710830521641332
383,0.00016232448664881097
384,0.00012754066808120862
385,0.00013913527427040942
386,9.275684951360627e-05
387,0.00013913527427040942
388,0.00016232448664881097
389,9.275684951360627e-05
390,6.956763713520471e-05
391,0.00012754066808120862
392,6.956763713520471e-05
393,9.275684951360627e-05
394,5.797303094600392e-05
395,4.637842475680314e-05
396,0.00010435145570280705
397,4.637842475680314e-05
398,2.318921237840157e-05
399,0.00010435145570280705
400,6.956763713520471e-05
401,9.275684951360627e-05
402,5.797303094600392e-05
403,6.956763713520471e-05
404,9.275684951360627e-05
405,6.956763713520471e-05
406,0.00010435145570280705
407,4.637842475680314e-05
408,2.318921237840157e-05
409,1.1594606189200784e-05
410,4.637842475680314e-05
411,2.318921237840157e-05
412,1.1594606189200784e-05
414,1.1594606189200784e-05
415,1.1594606189200784e-05
416,3.4783818567602355e-05
417,4.637842475680314e-05
418,3.4783818567602355e-05
419,1.1594606189200784e-05
420,6.956763713520471e-05
421,3.4783818567602355e-05
422,3.4783818567602355e-05
423,3.4783818567602355e-05
424,0.00010435145570280705
425,2.318921237840157e-05
426,1.1594606189200784e-05
427,4.637842475680314e-05
428,1.1594606189200784e-05
429,3.4783818567602355e-05
430,4.637842475680314e-05
431,2.318921237840157e-05
432,2.318921237840157e-05
433,1.1594606189200784e-05
434,3.4783818567602355e-05
435,1.1594606189200784e-05
436,1.1594606189200784e-05
438,1.1594606189200784e-05
442,1.1594606189200784e-05
443,1.1594606189200784e-05
444,3.4783818567602355e-05
445,2.318921237840157e-05
446,1.1594606189200784e-05
450,1.1594606189200784e-05
451,2.318921237840157e-05
453,1.1594606189200784e-05
455,1.1594606189200784e-05
456,1.1594606189200784e-05
457,2.318921237840157e-05
458,1.1594606189200784e-05
459,2.318921237840157e-05
460,2.318921237840157e-05
461,3.4783818567602355e-05
462,2.318921237840157e-05
465,1.1594606189200784e-05
467,2.318921237840157e-05
469,2.318921237840157e-05
470,1.1594606189200784e-05
471,3.4783818567602355e-05
472,2.318921237840157e-05
474,1.1594606189200784e-05
475,1.1594606189200784e-05
476,1.1594606189200784e-05
479,2.318921237840157e-05
480,1.1594606189200784e-05
481,2.318921237840157e-05
486,1.1594606189200784e-05
489,1.1594606189200784e-05
491,1.1594606189200784e-05
493,1.1594606189200784e-05
498,1.1594606189200784e-05
499,1.1594606189200784e-05
500,2.318921237840157e-05
501,1.1594606189200784e-05
502,2.318921237840157e-05
506,1.1594606189200784e-05
507,2.318921237840157e-05
509,3.4783818567602355e-05
510,3.4783818567602355e-05
518,1.1594606189200784e-05
520,2.318921237840157e-05
523,2.318921237840157e-05
525,1.1594606189200784e-05
527,1.1594606189200784e-05
530,3.4783818567602355e-05
531,3.4783818567602355e-05
537,1.1594606189200784e-05
540,2.318921237840157e-05
541,2.318921237840157e-05
544,1.1594606189200784e-05
546,1.1594606189200784e-05
547,1.1594606189200784e-05
548,1.1594606189200784e-05
549,1.1594606189200784e-05
550,1.1594606189200784e-05
551,1.1594606189200784e-05
554,1.1594606189200784e-05
563,1.1594606189200784e-05
576,1.1594606189200784e-05
577,1.1594606189200784e-05
582,1.1594606189200784e-05
583,1.1594606189200784e-05
588,1.1594606189200784e-05
589,1.1594606189200784e-05
594,1.1594606189200784e-05
603,1.1594606189200784e-05
615,1.1594606189200784e-05
619,1.1594606189200784e-05
625,1.1594606189200784e-05
630,2.318921237840157e-05
689,2.318921237840157e-05
702,2.318921237840157e-05
703,2.318921237840157e-05
704,0.0023768942687861605
