Fragment length, Fraction of reads
61,2.944640753828033e-05
62,7.361601884570082e-06
63,2.2084805653710246e-05
64,3.680800942285041e-05
65,6.625441696113074e-05
66,2.2084805653710246e-05
67,5.889281507656066e-05
68,2.944640753828033e-05
69,5.1531213191990576e-05
70,4.416961130742049e-05
71,5.1531213191990576e-05
72,0.00026501766784452294
74,1.4723203769140165e-05
75,2.944640753828033e-05
76,2.2084805653710246e-05
77,6.625441696113074e-05
78,5.1531213191990576e-05
79,1.4723203769140165e-05
80,5.889281507656066e-05
81,8.09776207302709e-05
82,2.944640753828033e-05
83,4.416961130742049e-05
84,5.1531213191990576e-05
85,2.2084805653710246e-05
86,7.361601884570082e-05
87,0.00011778563015312132
88,8.09776207302709e-05
89,5.889281507656066e-05
90,7.361601884570082e-05
91,9.570082449941107e-05
92,6.625441696113074e-05
93,0.00011042402826855124
94,6.625441696113074e-05
95,0.0002061248527679623
96,0.00011042402826855124
97,0.0001251472320376914
98,0.00013250883392226147
99,0.00019876325088339223
100,0.00011042402826855124
101,6.625441696113074e-05
102,0.00011778563015312132
103,0.00011778563015312132
104,0.00013250883392226147
105,0.0001693168433451119
106,0.0003239104829210836
107,0.0002061248527679623
108,0.0002871024734982332
109,0.0002134864546525324
110,0.00018404004711425207
111,0.0001619552414605418
112,0.00024293286219081273
113,0.00043433451118963487
114,0.00027974087161366314
115,0.00027237926972909307
116,0.00022820965842167257
117,0.0005815665488810365
118,0.00031654888103651354
119,0.0002944640753828033
120,0.0002576560659599529
121,0.00040488810365135454
122,0.00031654888103651354
123,0.0004711425206124853
124,0.0004637809187279152
125,0.0005226737338044758
126,0.0004269729093050648
127,0.00043433451118963487
128,0.0005153121319199057
129,0.0006404593639575971
130,0.0005226737338044758
131,0.0006330977620730271
132,0.0006772673733804476
133,0.0006772673733804476
134,0.0007067137809187279
135,0.0007508833922261484
136,0.0009643698468786808
137,0.0007803297997644287
138,0.0006478209658421672
139,0.0009717314487632509
140,0.0009570082449941107
141,0.0010011778563015312
142,0.0009275618374558304
143,0.00089811542991755
144,0.0010159010600706714
145,0.0007803297997644287
146,0.0009202002355712603
147,0.0010085394581861014
148,0.001604829210836278
