Fragment length, Fraction of reads
2,5.496377886972485e-06
63,5.496377886972485e-06
64,5.496377886972485e-06
65,5.496377886972485e-06
67,1.099275577394497e-05
68,5.496377886972485e-06
69,1.6489133660917455e-05
70,1.099275577394497e-05
71,2.198551154788994e-05
72,1.6489133660917455e-05
73,2.7481889434862424e-05
74,3.297826732183491e-05
75,1.6489133660917455e-05
76,1.099275577394497e-05
77,3.297826732183491e-05
78,2.7481889434862424e-05
79,2.198551154788994e-05
80,1.099275577394497e-05
81,1.099275577394497e-05
82,1.099275577394497e-05
83,1.099275577394497e-05
84,1.099275577394497e-05
85,2.198551154788994e-05
86,1.6489133660917455e-05
87,2.198551154788994e-05
88,3.847464520880739e-05
89,1.6489133660917455e-05
90,2.198551154788994e-05
91,1.099275577394497e-05
92,4.397102309577988e-05
93,3.847464520880739e-05
94,3.297826732183491e-05
95,4.397102309577988e-05
96,1.099275577394497e-05
97,3.297826732183491e-05
98,3.847464520880739e-05
99,4.397102309577988e-05
100,3.297826732183491e-05
101,2.198551154788994e-05
102,4.397102309577988e-05
103,4.397102309577988e-05
104,4.397102309577988e-05
105,3.297826732183491e-05
106,8.244566830458728e-05
107,2.7481889434862424e-05
108,8.244566830458728e-05
109,3.297826732183491e-05
110,5.496377886972485e-05
111,3.297826732183491e-05
112,9.893480196550473e-05
113,7.145291253064231e-05
114,6.595653464366982e-05
115,7.694929041761479e-05
116,5.496377886972485e-05
117,9.893480196550473e-05
118,0.00010443117985247722
119,9.343842407853224e-05
120,4.9467400982752366e-05
121,9.893480196550473e-05
122,9.893480196550473e-05
123,0.00011542393562642219
124,0.00013740944717431213
125,0.00012092031351339468
126,8.794204619155977e-05
127,0.00014290582506128462
128,0.00018138047027009202
129,0.00016489133660917455
130,0.00018138047027009202
131,0.00013740944717431213
132,0.00015939495872220206
133,0.00017588409238311953
134,0.00023634424913981686
135,0.0002198551154788994
136,0.0002528333828007343
137,0.00022535149336587188
138,0.0002528333828007343
139,0.00023634424913981686
140,0.0003297826732183491
141,0.0002528333828007343
142,0.00027481889434862426
143,0.00030779716167045915
144,0.00037925007420110146
145,0.00026932251646165177
146,0.0004067319636359639
147,0.0003352790511053216
148,0.0004012355857489914
