Fragment length, Fraction of reads
2,0.00019292604501607716
3,8.574490889603429e-05
4,0.00010718113612004287
5,0.00010718113612004287
6,7.502679528403e-05
7,4.2872454448017146e-05
8,8.574490889603429e-05
9,8.574490889603429e-05
10,4.2872454448017146e-05
11,5.359056806002143e-05
13,3.215434083601286e-05
14,1.0718113612004287e-05
15,3.215434083601286e-05
17,2.1436227224008573e-05
19,2.1436227224008573e-05
21,3.215434083601286e-05
25,1.0718113612004287e-05
27,1.0718113612004287e-05
28,1.0718113612004287e-05
53,1.0718113612004287e-05
58,1.0718113612004287e-05
64,1.0718113612004287e-05
65,1.0718113612004287e-05
67,2.1436227224008573e-05
68,3.215434083601286e-05
69,3.215434083601286e-05
70,2.1436227224008573e-05
71,1.0718113612004287e-05
72,1.0718113612004287e-05
73,2.1436227224008573e-05
74,2.1436227224008573e-05
75,6.430868167202572e-05
76,1.0718113612004287e-05
78,1.0718113612004287e-05
79,1.0718113612004287e-05
80,3.215434083601286e-05
82,1.0718113612004287e-05
83,2.1436227224008573e-05
84,1.0718113612004287e-05
85,3.215434083601286e-05
86,2.1436227224008573e-05
87,2.1436227224008573e-05
88,8.574490889603429e-05
90,4.2872454448017146e-05
92,5.359056806002143e-05
93,7.502679528403e-05
94,2.1436227224008573e-05
95,5.359056806002143e-05
96,1.0718113612004287e-05
97,7.502679528403e-05
98,3.215434083601286e-05
99,8.574490889603429e-05
100,0.00015005359056806
101,4.2872454448017146e-05
102,0.00012861736334405144
103,0.00010718113612004287
104,0.00010718113612004287
105,9.646302250803858e-05
106,0.00017148981779206859
107,0.00011789924973204717
108,9.646302250803858e-05
109,8.574490889603429e-05
110,0.00015005359056806
111,9.646302250803858e-05
112,0.00018220793140407289
113,0.00013933547695605574
114,8.574490889603429e-05
115,0.0001607717041800643
116,7.502679528403e-05
117,0.00010718113612004287
118,0.00015005359056806
119,0.00017148981779206859
120,0.00012861736334405144
121,8.574490889603429e-05
122,0.00017148981779206859
123,0.0001607717041800643
124,0.00012861736334405144
125,6.430868167202572e-05
126,9.646302250803858e-05
127,0.00022508038585209003
128,0.0001607717041800643
129,0.00013933547695605574
130,0.0001607717041800643
131,0.00015005359056806
132,0.0001607717041800643
133,0.00011789924973204717
134,0.00023579849946409433
135,9.646302250803858e-05
136,9.646302250803858e-05
137,0.0001607717041800643
138,0.00020364415862808146
139,9.646302250803858e-05
140,0.00015005359056806
141,9.646302250803858e-05
142,0.00017148981779206859
143,0.00017148981779206859
144,0.0001607717041800643
145,0.00017148981779206859
146,0.00015005359056806
147,0.00020364415862808146
148,0.00012861736334405144
149,0.0002572347266881029
150,0.00020364415862808146
151,0.00020364415862808146
152,0.00023579849946409433
153,0.00015005359056806
154,0.00018220793140407289
155,0.00013933547695605574
156,9.646302250803858e-05
157,0.00010718113612004287
158,0.0001607717041800643
159,0.00022508038585209003
160,0.00019292604501607716
161,0.0002572347266881029
162,0.00035369774919614147
163,0.0003858520900321543
164,0.0004930332261521973
165,0.00030010718113612
166,0.00046087888531618436
167,0.0003965702036441586
168,0.0003858520900321543
169,0.00023579849946409433
170,0.00022508038585209003
171,0.00042872454448017146
172,0.00035369774919614147
173,0.0002572347266881029
174,0.00030010718113612
175,0.0004930332261521973
176,0.0005466237942122187
177,0.0006109324758842443
178,0.00043944265809217576
179,0.0011468381564844587
180,0.0005251875669882101
181,0.00060021436227224
182,0.0010182207931404073
183,0.0012218649517684887
184,0.0015862808145766345
185,0.0011575562700964631
186,0.002411575562700965
187,0.0033118971061093247
188,0.005391211146838156
189,0.004158628081457664
190,0.003922829581993569
191,0.007984994640943195
192,0.017888531618435156
193,0.022722400857449088
194,0.010953912111468381
195,0.02557341907824223
196,0.017309753483386925
197,0.027963558413719187
198,0.03382636655948553
199,0.02829581993569132
200,0.5313397642015005
201,0.020332261521972133
202,0.01795284030010718
203,0.02210075026795284
204,0.016120042872454447
205,0.017684887459807074
206,0.008510182207931405
207,0.016538049303322616
208,0.022293676312968917
209,0.013408360128617363
210,0.013269024651661307
211,0.008713826366559485
212,0.00542336548767417
213,0.003697749196141479
214,0.005884244372990353
215,0.0033440514469453377
216,0.005337620578778135
217,0.002840300107181136
218,0.0022936763129689174
219,0.0017363344051446945
220,0.0006966773847802786
221,0.0009003215434083601
222,0.00020364415862808146
223,0.0002572347266881029
224,0.0005466237942122187
225,0.00045016077170418006
226,0.0007717041800643086
227,0.00019292604501607716
228,0.00020364415862808146
229,0.0005144694533762058
230,0.0006752411575562701
231,0.0003108252947481243
232,0.0003965702036441586
233,0.0002679528403001072
234,0.0004823151125401929
235,0.0002679528403001072
236,0.0002893890675241158
237,0.00042872454448017146
238,0.00021436227224008573
239,0.0004072883172561629
240,0.0002679528403001072
241,0.00015005359056806
242,0.00020364415862808146
243,0.00020364415862808146
244,0.0003215434083601286
245,0.00018220793140407289
246,0.00019292604501607716
247,0.00023579849946409433
248,0.00021436227224008573
249,0.00018220793140407289
250,0.0002572347266881029
251,0.00024651661307609863
252,0.00010718113612004287
253,0.00018220793140407289
254,0.00021436227224008573
255,0.00018220793140407289
256,0.0001607717041800643
257,9.646302250803858e-05
258,0.00010718113612004287
259,0.00017148981779206859
260,7.502679528403e-05
261,0.0001607717041800643
262,4.2872454448017146e-05
263,1.0718113612004287e-05
264,4.2872454448017146e-05
265,9.646302250803858e-05
266,7.502679528403e-05
267,5.359056806002143e-05
268,5.359056806002143e-05
269,8.574490889603429e-05
270,3.215434083601286e-05
271,7.502679528403e-05
272,0.00012861736334405144
273,7.502679528403e-05
274,2.1436227224008573e-05
275,6.430868167202572e-05
276,2.1436227224008573e-05
277,5.359056806002143e-05
278,2.1436227224008573e-05
279,3.215434083601286e-05
280,1.0718113612004287e-05
281,9.646302250803858e-05
282,6.430868167202572e-05
283,8.574490889603429e-05
285,1.0718113612004287e-05
286,2.1436227224008573e-05
287,7.502679528403e-05
288,3.215434083601286e-05
289,3.215434083601286e-05
290,1.0718113612004287e-05
291,1.0718113612004287e-05
292,7.502679528403e-05
293,2.1436227224008573e-05
294,3.215434083601286e-05
295,2.1436227224008573e-05
296,2.1436227224008573e-05
297,3.215434083601286e-05
298,1.0718113612004287e-05
299,3.215434083601286e-05
300,1.0718113612004287e-05
301,5.359056806002143e-05
302,4.2872454448017146e-05
303,6.430868167202572e-05
304,4.2872454448017146e-05
305,1.0718113612004287e-05
306,4.2872454448017146e-05
307,3.215434083601286e-05
308,6.430868167202572e-05
309,6.430868167202572e-05
310,4.2872454448017146e-05
311,2.1436227224008573e-05
312,7.502679528403e-05
313,5.359056806002143e-05
314,1.0718113612004287e-05
315,6.430868167202572e-05
316,3.215434083601286e-05
317,2.1436227224008573e-05
318,1.0718113612004287e-05
319,6.430868167202572e-05
320,1.0718113612004287e-05
321,2.1436227224008573e-05
322,1.0718113612004287e-05
323,2.1436227224008573e-05
324,1.0718113612004287e-05
325,1.0718113612004287e-05
326,1.0718113612004287e-05
329,1.0718113612004287e-05
336,1.0718113612004287e-05
340,1.0718113612004287e-05
347,4.2872454448017146e-05
348,1.0718113612004287e-05
351,1.0718113612004287e-05
355,1.0718113612004287e-05
356,1.0718113612004287e-05
359,1.0718113612004287e-05
363,1.0718113612004287e-05
369,1.0718113612004287e-05
370,1.0718113612004287e-05
371,1.0718113612004287e-05
376,2.1436227224008573e-05
377,1.0718113612004287e-05
385,1.0718113612004287e-05
387,1.0718113612004287e-05
388,2.1436227224008573e-05
389,1.0718113612004287e-05
392,1.0718113612004287e-05
394,2.1436227224008573e-05
395,4.2872454448017146e-05
396,3.215434083601286e-05
397,3.215434083601286e-05
398,6.430868167202572e-05
399,0.00022508038585209003
400,0.008520900321543408
