Fragment length, Fraction of reads
71,4.0343728567394196e-05
102,8.068745713478839e-05
106,4.0343728567394196e-05
107,4.0343728567394196e-05
113,4.0343728567394196e-05
125,4.0343728567394196e-05
127,4.0343728567394196e-05
129,4.0343728567394196e-05
131,4.0343728567394196e-05
134,8.068745713478839e-05
143,4.0343728567394196e-05
146,4.0343728567394196e-05
151,4.0343728567394196e-05
154,4.0343728567394196e-05
159,0.00016137491426957678
166,4.0343728567394196e-05
174,4.0343728567394196e-05
184,4.0343728567394196e-05
186,4.0343728567394196e-05
188,4.0343728567394196e-05
190,4.0343728567394196e-05
193,4.0343728567394196e-05
195,4.0343728567394196e-05
197,4.0343728567394196e-05
198,8.068745713478839e-05
199,4.0343728567394196e-05
201,4.0343728567394196e-05
202,8.068745713478839e-05
203,8.068745713478839e-05
205,4.0343728567394196e-05
206,4.0343728567394196e-05
207,4.0343728567394196e-05
210,0.0001210311857021826
216,4.0343728567394196e-05
217,4.0343728567394196e-05
221,4.0343728567394196e-05
223,8.068745713478839e-05
224,0.0002824060999717594
225,8.068745713478839e-05
226,4.0343728567394196e-05
228,0.0001210311857021826
230,0.0001210311857021826
233,4.0343728567394196e-05
234,0.0001210311857021826
235,0.00016137491426957678
236,0.0001210311857021826
237,0.0001210311857021826
238,0.00016137491426957678
239,0.0001210311857021826
240,4.0343728567394196e-05
241,0.0001210311857021826
242,0.0002824060999717594
243,8.068745713478839e-05
244,0.0001210311857021826
245,0.0001210311857021826
246,0.0001210311857021826
248,8.068745713478839e-05
249,0.00032274982853915357
250,0.0001210311857021826
251,0.0001210311857021826
252,0.00016137491426957678
254,0.0002824060999717594
255,4.0343728567394196e-05
256,0.000201718642836971
257,0.000201718642836971
258,8.068745713478839e-05
259,0.0001210311857021826
260,0.000201718642836971
261,0.0003630935571065478
262,0.0002420623714043652
264,0.0001210311857021826
265,0.000201718642836971
266,0.00016137491426957678
267,0.0001210311857021826
268,0.0002420623714043652
269,0.00016137491426957678
270,0.000403437285673942
271,0.0002420623714043652
272,4.0343728567394196e-05
273,0.00016137491426957678
274,0.00044378101424133616
275,0.00016137491426957678
276,0.0002824060999717594
277,0.0005244684713761246
278,0.000403437285673942
279,0.00044378101424133616
280,0.0002420623714043652
281,0.00032274982853915357
282,0.0005648121999435188
283,0.0002824060999717594
284,0.000403437285673942
285,0.0001210311857021826
286,8.068745713478839e-05
287,0.0002420623714043652
288,0.0007261871142130956
289,0.0005648121999435188
290,0.00016137491426957678
291,0.00016137491426957678
292,0.0002420623714043652
293,0.0006454996570783071
294,0.00044378101424133616
295,0.00044378101424133616
296,0.000403437285673942
297,0.0003630935571065478
298,0.000201718642836971
299,0.00032274982853915357
300,0.0005648121999435188
301,0.000605155928510913
302,0.0002824060999717594
303,0.0005648121999435188
304,0.00032274982853915357
305,0.0003630935571065478
306,0.00016137491426957678
307,0.0002824060999717594
308,0.0005244684713761246
309,0.0002420623714043652
310,0.00032274982853915357
311,0.0006454996570783071
312,0.0002420623714043652
313,0.00016137491426957678
314,0.000201718642836971
315,0.0002420623714043652
316,0.0002420623714043652
317,0.0001210311857021826
318,0.000403437285673942
319,0.0002824060999717594
320,0.000403437285673942
321,0.0002824060999717594
322,0.00032274982853915357
323,0.0002420623714043652
324,0.0002824060999717594
325,0.0003630935571065478
326,0.0003630935571065478
327,0.0005648121999435188
328,0.0007261871142130956
329,0.000403437285673942
330,0.0006858433856457014
331,0.0002420623714043652
332,0.0004841247428087304
333,0.0005244684713761246
334,0.0006858433856457014
335,0.00044378101424133616
336,0.0002824060999717594
337,0.000403437285673942
338,0.0003630935571065478
339,0.000806874571347884
340,0.0010892806713196433
341,0.000806874571347884
342,0.00032274982853915357
343,0.0005648121999435188
344,0.0007665308427804898
345,0.0004841247428087304
346,0.000201718642836971
347,0.0002420623714043652
348,0.0002824060999717594
349,0.0012909993141566143
350,0.000403437285673942
351,0.0004841247428087304
352,0.000201718642836971
353,0.0006858433856457014
354,0.000403437285673942
355,0.0004841247428087304
356,0.0005244684713761246
357,0.00044378101424133616
358,0.0005648121999435188
359,0.000201718642836971
360,0.0005244684713761246
361,0.00032274982853915357
362,0.0005244684713761246
363,0.00032274982853915357
364,0.0005648121999435188
365,0.000201718642836971
366,0.0003630935571065478
367,0.0003630935571065478
368,0.000403437285673942
369,0.0004841247428087304
370,0.0007261871142130956
371,0.0002824060999717594
372,0.0004841247428087304
373,0.0006858433856457014
374,0.0007261871142130956
375,0.0007665308427804898
376,0.0007261871142130956
377,0.000403437285673942
378,0.0005244684713761246
379,0.0003630935571065478
380,0.0006454996570783071
381,0.0002824060999717594
