Fragment length, Fraction of reads
313,0.00024159987436806534
314,0.00027179985866407347
315,0.0005315197236097437
316,0.00044695976758092084
317,0.0002536798680864686
318,0.00031407983667848494
319,0.00021743988693125879
320,0.0002899198492416784
321,0.00021139989007205715
322,0.00039259979584810615
323,0.0006462796639345748
324,0.00029595984610088005
325,0.0006221196764977683
326,0.0007670796011186074
327,0.0005375597204689453
328,0.0006221196764977683
329,0.0009663994974722614
330,0.0008274795697106237
331,0.0014073192681939805
332,0.0011777993875443185
333,0.0018180390546196916
334,0.0005315197236097437
335,0.0010992794283746971
336,0.0014556392430675935
337,0.001926758998085321
338,0.0016247591551252394
339,0.002041518938410152
340,0.0032374383165320753
341,0.004034717901946691
342,0.00747147611483242
343,0.007870115907539728
344,0.014296672565730266
345,0.01087199434656294
346,0.028273225297922845
347,0.022130548492114783
348,0.02991610444362569
349,0.058962449339526345
350,0.015981831689447522
351,0.06277368735768257
352,0.38372704046193895
353,0.047383775360436815
354,0.05351437217252647
355,0.01948502986778447
356,0.04240681794845467
357,0.006372196686457723
358,0.02296406805868461
359,0.02081986917366803
360,0.015697951837065044
361,0.018240790514788933
362,0.004940717430826936
363,0.004680997565881266
364,0.003799158024437827
365,0.0018301190483380949
366,0.0007912395885554139
367,0.0005496397141873486
368,0.0009301595163170516
369,0.000610039682779365
370,0.0008153995759922205
371,0.0003019998429600817
372,0.0005073597361729372
373,0.000362399811552098
374,0.00024159987436806534
375,0.0004831997487361307
376,0.00021139989007205715
377,0.00044695976758092084
378,0.0002355598775088637
379,0.0002838798523824768
380,0.00039259979584810615
381,0.00015099992148004084
382,0.00029595984610088005
383,0.000181199905776049
384,0.0002778398555232751
385,0.00015703991833924247
386,0.0002355598775088637
387,0.00010871994346562939
388,0.00011475994032483102
389,0.00021743988693125879
390,0.00010267994660642776
391,0.00010871994346562939
392,0.00012079993718403267
393,0.00017515990891684737
394,4.8319974873613065e-05
395,6.0399968592016335e-05
396,0.00015099992148004084
397,6.643996545121796e-05
398,6.643996545121796e-05
399,7.24799623104196e-05
400,7.24799623104196e-05
401,8.455995602882287e-05
402,0.00010871994346562939
403,0.00018723990263525063
404,9.05999528880245e-05
405,5.4359971732814697e-05
406,6.643996545121796e-05
407,4.2279978014411434e-05
408,3.0199984296008167e-05
409,0.00010267994660642776
410,3.62399811552098e-05
411,5.4359971732814697e-05
412,1.81199905776049e-05
413,3.0199984296008167e-05
414,1.81199905776049e-05
415,6.039996859201633e-06
416,1.81199905776049e-05
417,1.2079993718403266e-05
418,3.0199984296008167e-05
419,4.8319974873613065e-05
421,2.4159987436806533e-05
422,6.039996859201633e-06
423,1.2079993718403266e-05
424,2.4159987436806533e-05
425,1.2079993718403266e-05
426,6.039996859201633e-06
427,3.62399811552098e-05
