Fragment length, Fraction of reads
379,0.00014735678762202984
380,0.00022840302081414624
381,5.1574875667710446e-05
382,0.00013262110885982686
383,0.00011051759071652238
384,0.00011788543009762387
385,9.578191195431939e-05
386,4.420703628660895e-05
387,5.8942715048811935e-05
388,5.1574875667710446e-05
389,0.00011788543009762387
390,5.8942715048811935e-05
391,5.1574875667710446e-05
392,5.8942715048811935e-05
393,0.00016209246638423282
394,2.2103518143304475e-05
395,1.4735678762202984e-05
396,2.9471357524405968e-05
397,2.2103518143304475e-05
398,2.2103518143304475e-05
399,1.4735678762202984e-05
400,2.2103518143304475e-05
401,3.683919690550746e-05
402,3.683919690550746e-05
403,0.00011051759071652238
404,4.420703628660895e-05
405,7.367839381101492e-06
406,2.9471357524405968e-05
407,7.367839381101492e-06
409,1.4735678762202984e-05
411,2.9471357524405968e-05
412,7.367839381101492e-06
413,1.4735678762202984e-05
414,2.2103518143304475e-05
415,7.367839381101492e-06
416,7.367839381101492e-06
418,7.367839381101492e-06
419,2.2103518143304475e-05
420,7.367839381101492e-06
421,2.2103518143304475e-05
422,1.4735678762202984e-05
423,1.4735678762202984e-05
424,7.367839381101492e-06
425,7.367839381101492e-06
426,2.2103518143304475e-05
430,7.367839381101492e-06
431,7.367839381101492e-06
432,7.367839381101492e-06
436,7.367839381101492e-06
437,7.367839381101492e-06
438,7.367839381101492e-06
440,7.367839381101492e-06
442,7.367839381101492e-06
444,7.367839381101492e-06
445,1.4735678762202984e-05
446,1.4735678762202984e-05
453,7.367839381101492e-06
454,1.4735678762202984e-05
458,7.367839381101492e-06
459,7.367839381101492e-06
462,7.367839381101492e-06
463,7.367839381101492e-06
465,7.367839381101492e-06
471,7.367839381101492e-06
473,1.4735678762202984e-05
475,7.367839381101492e-06
486,7.367839381101492e-06
487,7.367839381101492e-06
488,7.367839381101492e-06
489,7.367839381101492e-06
490,7.367839381101492e-06
491,7.367839381101492e-06
494,7.367839381101492e-06
495,1.4735678762202984e-05
498,7.367839381101492e-06
500,7.367839381101492e-06
502,7.367839381101492e-06
503,2.2103518143304475e-05
504,1.4735678762202984e-05
506,1.4735678762202984e-05
507,7.367839381101492e-06
513,7.367839381101492e-06
520,7.367839381101492e-06
522,7.367839381101492e-06
524,2.2103518143304475e-05
525,7.367839381101492e-06
526,7.367839381101492e-06
528,7.367839381101492e-06
529,7.367839381101492e-06
530,7.367839381101492e-06
533,1.4735678762202984e-05
538,7.367839381101492e-06
539,1.4735678762202984e-05
540,7.367839381101492e-06
542,7.367839381101492e-06
543,2.9471357524405968e-05
545,7.367839381101492e-06
555,7.367839381101492e-06
557,7.367839381101492e-06
574,7.367839381101492e-06
576,7.367839381101492e-06
584,7.367839381101492e-06
589,7.367839381101492e-06
592,7.367839381101492e-06
613,7.367839381101492e-06
623,7.367839381101492e-06
637,7.367839381101492e-06
658,7.367839381101492e-06
688,1.4735678762202984e-05
694,7.367839381101492e-06
700,7.367839381101492e-06
702,7.367839381101492e-06
703,3.683919690550746e-05
704,0.0005452201142015105
