Fragment length, Fraction of reads
1,9.222539887485013e-06
2,9.222539887485013e-06
5,4.611269943742507e-05
6,9.222539887485013e-06
7,1.8445079774970027e-05
9,1.8445079774970027e-05
10,9.222539887485013e-06
12,9.222539887485013e-06
16,9.222539887485013e-06
17,9.222539887485013e-06
21,9.222539887485013e-06
23,9.222539887485013e-06
49,9.222539887485013e-06
63,1.8445079774970027e-05
67,1.8445079774970027e-05
70,9.222539887485013e-06
72,9.222539887485013e-06
74,9.222539887485013e-06
76,9.222539887485013e-06
78,9.222539887485013e-06
80,1.8445079774970027e-05
81,9.222539887485013e-06
82,1.8445079774970027e-05
83,9.222539887485013e-06
84,1.8445079774970027e-05
87,9.222539887485013e-06
89,3.6890159549940053e-05
90,1.8445079774970027e-05
91,4.611269943742507e-05
92,1.8445079774970027e-05
93,1.8445079774970027e-05
94,1.8445079774970027e-05
95,9.222539887485013e-06
96,1.8445079774970027e-05
97,3.6890159549940053e-05
98,2.766761966245504e-05
99,1.8445079774970027e-05
100,4.611269943742507e-05
101,5.533523932491008e-05
102,5.533523932491008e-05
103,2.766761966245504e-05
104,3.6890159549940053e-05
105,2.766761966245504e-05
106,4.611269943742507e-05
107,2.766761966245504e-05
108,9.222539887485013e-05
109,4.611269943742507e-05
110,4.611269943742507e-05
111,1.8445079774970027e-05
112,5.533523932491008e-05
113,8.300285898736513e-05
114,5.533523932491008e-05
115,1.8445079774970027e-05
116,4.611269943742507e-05
117,3.6890159549940053e-05
118,0.00011989301853730518
119,0.00010144793876233515
120,5.533523932491008e-05
121,4.611269943742507e-05
122,6.45577792123951e-05
123,0.0001291155584247902
124,0.00011989301853730518
125,8.300285898736513e-05
126,8.300285898736513e-05
127,0.00011989301853730518
128,2.766761966245504e-05
129,0.00010144793876233515
130,9.222539887485013e-05
131,9.222539887485013e-05
132,4.611269943742507e-05
133,8.300285898736513e-05
134,0.0001291155584247902
135,0.00011989301853730518
136,0.00010144793876233515
137,0.00015678317808724522
138,0.00011067047864982016
139,8.300285898736513e-05
140,0.00014756063819976021
141,0.00011989301853730518
142,0.00016600571797473025
143,0.00011989301853730518
144,0.0001383380983122752
145,0.00010144793876233515
146,0.00011067047864982016
147,0.0001383380983122752
148,9.222539887485013e-05
149,0.0001383380983122752
150,0.0001383380983122752
151,0.0001383380983122752
152,0.00019367333763718527
153,0.00014756063819976021
154,0.00017522825786221526
155,0.0001383380983122752
156,0.00011989301853730518
157,0.00011067047864982016
158,0.0002766761966245504
159,0.00018445079774970027
160,0.00010144793876233515
161,8.300285898736513e-05
162,0.00017522825786221526
163,0.0002674536567370654
164,0.0001383380983122752
165,0.0002766761966245504
166,0.00021211841741215531
167,0.0002028958775246703
168,0.0002582311168495804
169,0.00023056349718712533
170,0.00021211841741215531
171,0.00017522825786221526
172,0.00015678317808724522
173,0.00017522825786221526
174,0.00023056349718712533
175,0.0002582311168495804
176,7.378031909988011e-05
177,0.00023056349718712533
178,0.00015678317808724522
179,0.00024900857696209534
180,0.00014756063819976021
181,0.00017522825786221526
182,0.0001383380983122752
183,0.00024900857696209534
184,0.00021211841741215531
185,0.00022134095729964032
186,0.00023056349718712533
187,0.00018445079774970027
188,0.00014756063819976021
189,9.222539887485013e-05
190,0.00011989301853730518
191,0.00021211841741215531
192,0.00021211841741215531
193,0.00016600571797473025
194,0.00016600571797473025
195,0.00024900857696209534
196,0.00017522825786221526
197,0.00016600571797473025
198,0.00019367333763718527
199,0.00018445079774970027
200,0.00023056349718712533
201,0.0001383380983122752
202,0.00019367333763718527
203,0.00015678317808724522
204,0.00015678317808724522
205,0.00017522825786221526
206,0.00017522825786221526
207,0.00022134095729964032
208,0.00023978603707461036
209,0.00022134095729964032
210,0.00021211841741215531
211,0.0002028958775246703
212,0.00019367333763718527
213,0.00014756063819976021
214,0.00032278889606197545
215,0.00023056349718712533
216,0.00024900857696209534
217,0.00035967905561191553
218,0.0002858987365120354
219,0.00021211841741215531
220,0.00017522825786221526
221,0.0002028958775246703
222,0.00029512127639952043
223,0.0002028958775246703
224,0.00021211841741215531
225,0.00023978603707461036
226,0.0002674536567370654
227,0.00016600571797473025
228,0.00015678317808724522
229,0.00015678317808724522
230,0.00014756063819976021
231,0.00011067047864982016
232,0.00022134095729964032
233,0.00022134095729964032
234,0.00014756063819976021
235,0.00010144793876233515
236,0.0001383380983122752
237,0.00017522825786221526
238,0.00018445079774970027
239,0.00021211841741215531
240,0.00032278889606197545
241,0.00016600571797473025
242,0.0001291155584247902
243,0.00014756063819976021
244,0.00031356635617449044
245,0.00016600571797473025
246,0.00014756063819976021
247,0.00011989301853730518
248,0.00018445079774970027
249,0.00010144793876233515
250,9.222539887485013e-05
251,0.00011989301853730518
252,7.378031909988011e-05
253,0.00010144793876233515
254,0.00014756063819976021
255,0.00011989301853730518
256,7.378031909988011e-05
257,0.0001291155584247902
258,0.0001383380983122752
259,0.00011067047864982016
260,9.222539887485013e-05
261,0.00010144793876233515
262,0.00010144793876233515
263,0.00011067047864982016
264,0.00017522825786221526
265,0.0001291155584247902
266,0.0003320114359494605
267,0.00011989301853730518
268,6.45577792123951e-05
269,0.00011989301853730518
270,9.222539887485013e-05
271,0.0001383380983122752
272,4.611269943742507e-05
273,8.300285898736513e-05
274,9.222539887485013e-05
275,7.378031909988011e-05
276,7.378031909988011e-05
277,7.378031909988011e-05
278,5.533523932491008e-05
279,0.0001383380983122752
280,9.222539887485013e-05
281,0.00011989301853730518
282,0.00016600571797473025
283,9.222539887485013e-05
284,7.378031909988011e-05
285,0.0002028958775246703
286,0.00011067047864982016
287,1.8445079774970027e-05
288,0.00011067047864982016
289,0.0001291155584247902
290,0.00010144793876233515
291,0.0001383380983122752
292,0.00011989301853730518
293,0.00016600571797473025
294,0.0001291155584247902
295,0.00023978603707461036
296,8.300285898736513e-05
297,0.0001383380983122752
298,0.00011989301853730518
299,0.00017522825786221526
300,0.00010144793876233515
301,0.00018445079774970027
302,0.00014756063819976021
303,8.300285898736513e-05
304,0.00011989301853730518
305,0.00011989301853730518
306,7.378031909988011e-05
307,0.00019367333763718527
308,0.00019367333763718527
309,0.00019367333763718527
310,0.0007470257308862861
311,0.00014756063819976021
312,0.00023056349718712533
313,0.00015678317808724522
314,0.00024900857696209534
315,0.00036890159549940053
316,0.00031356635617449044
317,0.0003320114359494605
318,0.00023978603707461036
319,0.0002674536567370654
320,0.00042423683482431063
321,0.00039656921516185555
322,0.0005902425527990409
323,0.000682467951673891
324,0.00032278889606197545
325,0.0004887946140367057
326,0.0007285806511113161
327,0.0005349073134741308
328,0.000664022871898921
329,0.0008853638291985613
330,0.000682467951673891
331,0.0009960343078483814
332,0.0008853638291985613
333,0.0015309416213225122
334,0.0006271327123489809
335,0.0009222539887485013
336,0.0011343724061606566
337,0.0014571613022226321
338,0.0009499216084109563
339,0.001392603523010237
340,0.0023148575117587383
341,0.002711426726920594
342,0.0039195794521811305
343,0.006234436963939869
344,0.011399059300931477
345,0.00680623443696394
346,0.015263303513787697
347,0.015161855575025363
348,0.02161763349626487
349,0.040118048510559806
350,0.012007746933505488
351,0.035811122383104306
352,0.5976021396292539
353,0.028156414276491747
354,0.025546435488333488
355,0.021663746195702296
356,0.030711057825325093
357,0.0064650004611269945
358,0.016231670201973622
359,0.014285714285714285
360,0.010993267545882136
361,0.010329244673983214
362,0.0032002213409572998
363,0.0021396292538965233
364,0.001355713363460297
365,0.0006455777921239509
366,0.0005072396938116757
367,0.00039656921516185555
368,0.0005717974730240708
369,0.0004150142949368256
370,0.0004150142949368256
371,0.0002028958775246703
372,0.00031356635617449044
373,0.00017522825786221526
374,0.00019367333763718527
375,0.0002766761966245504
376,0.0002028958775246703
377,0.00024900857696209534
378,0.0002582311168495804
379,0.00021211841741215531
380,0.00023978603707461036
381,0.0001291155584247902
382,0.00024900857696209534
383,0.00011989301853730518
384,0.0001291155584247902
385,6.45577792123951e-05
386,1.8445079774970027e-05
387,4.611269943742507e-05
388,3.6890159549940053e-05
389,5.533523932491008e-05
390,2.766761966245504e-05
391,4.611269943742507e-05
392,5.533523932491008e-05
393,6.45577792123951e-05
394,1.8445079774970027e-05
395,1.8445079774970027e-05
396,3.6890159549940053e-05
398,2.766761966245504e-05
