Fragment length, Fraction of reads
1,6.841676758139885e-06
3,1.368335351627977e-05
4,6.841676758139885e-06
5,6.841676758139885e-06
9,6.841676758139885e-06
17,1.368335351627977e-05
43,6.841676758139885e-06
67,6.841676758139885e-06
68,6.841676758139885e-06
73,6.841676758139885e-06
75,6.841676758139885e-06
77,6.841676758139885e-06
78,6.841676758139885e-06
79,6.841676758139885e-06
80,1.368335351627977e-05
84,1.368335351627977e-05
87,6.841676758139885e-06
90,1.368335351627977e-05
95,6.841676758139885e-06
97,6.841676758139885e-06
98,6.841676758139885e-06
99,6.841676758139885e-06
101,2.736670703255954e-05
102,2.0525030274419653e-05
104,1.368335351627977e-05
105,1.368335351627977e-05
106,6.841676758139885e-06
107,2.0525030274419653e-05
108,2.0525030274419653e-05
109,3.4208383790699425e-05
110,2.0525030274419653e-05
111,6.841676758139885e-06
112,2.0525030274419653e-05
113,2.736670703255954e-05
114,3.4208383790699425e-05
115,2.736670703255954e-05
116,2.0525030274419653e-05
117,6.841676758139885e-05
118,2.0525030274419653e-05
119,4.105006054883931e-05
120,3.4208383790699425e-05
122,5.473341406511908e-05
123,2.736670703255954e-05
124,2.0525030274419653e-05
125,3.4208383790699425e-05
126,6.157509082325897e-05
127,2.0525030274419653e-05
128,4.105006054883931e-05
129,3.4208383790699425e-05
130,2.0525030274419653e-05
131,1.368335351627977e-05
132,2.736670703255954e-05
133,2.736670703255954e-05
134,7.525844433953873e-05
135,4.105006054883931e-05
136,5.473341406511908e-05
137,7.525844433953873e-05
138,6.157509082325897e-05
139,0.00010946682813023816
140,7.525844433953873e-05
141,6.841676758139885e-05
142,5.473341406511908e-05
143,7.525844433953873e-05
144,6.841676758139885e-05
145,6.841676758139885e-06
146,8.894179785581851e-05
147,6.841676758139885e-05
148,7.525844433953873e-05
149,0.0001436752119209376
150,0.0001847252724697769
151,6.841676758139885e-05
152,0.00010946682813023816
153,0.00012315018164651793
154,0.0001299918584046578
155,0.00016420024219535723
156,0.0001436752119209376
157,0.00019840862598605665
158,0.00025314204005117574
159,0.0001436752119209376
160,0.00016420024219535723
161,8.210012109767861e-05
162,0.0001368335351627977
163,0.0001299918584046578
164,6.841676758139885e-05
165,0.00029419210060001506
166,0.0002189336562604763
167,7.525844433953873e-05
168,0.00015051688867907746
169,0.00017788359571163702
170,0.0002257753330186162
171,0.00015051688867907746
172,0.00012315018164651793
173,0.00017788359571163702
174,0.0003147171308744347
175,0.0002257753330186162
176,0.0001436752119209376
177,0.00035576719142327404
178,0.00040365892873025323
179,0.00038313389845583357
180,0.00015051688867907746
181,0.0003147171308744347
182,0.0002599837168093156
183,0.0004857590498279318
184,0.00023945868653489597
185,0.0002257753330186162
186,0.00035576719142327404
187,0.0003147171308744347
188,0.0002599837168093156
189,0.00025314204005117574
190,0.00019840862598605665
191,0.0003010337773581549
192,0.0004241839590046729
193,0.0004241839590046729
194,0.0004241839590046729
195,0.0003626088681814139
196,0.00028050874708373527
197,0.0003078754541162948
198,0.0002599837168093156
199,0.00025314204005117574
200,0.00038313389845583357
201,0.0002599837168093156
202,0.0003694505449395538
203,0.0005131257568604914
204,0.00038997557521397344
205,0.0003078754541162948
206,0.0002873504238418752
207,0.0004994424033442116
208,0.0004720756963116521
209,0.00034208383790699425
210,0.00035576719142327404
211,0.00035576719142327404
212,0.00026682539356745553
213,0.0003010337773581549
214,0.00041734228224653297
215,0.0004447089892790925
216,0.00040365892873025323
217,0.0004378673125209526
218,0.0003352421611488544
219,0.00019156694922791678
220,0.00034208383790699425
221,0.0003352421611488544
222,0.0004241839590046729
223,0.0005473341406511908
224,0.00025314204005117574
225,0.0004241839590046729
226,0.00035576719142327404
227,0.00043102563576281276
228,0.00020525030274419655
229,0.00015735856543721736
230,0.0003147171308744347
231,0.00015051688867907746
232,0.0002873504238418752
233,0.0002736670703255954
234,0.0001847252724697769
235,0.00020525030274419655
236,0.0002599837168093156
237,0.0004378673125209526
238,0.00035576719142327404
239,0.0003215588076325746
240,0.0003352421611488544
241,0.00028050874708373527
242,0.0002257753330186162
243,0.0002257753330186162
244,0.0005336507871349111
245,0.00024630036329303587
246,0.00028050874708373527
247,0.00017788359571163702
248,0.0001368335351627977
249,0.00028050874708373527
250,0.00016420024219535723
251,0.00019156694922791678
252,0.00043102563576281276
253,0.00012315018164651793
254,0.00017788359571163702
255,0.00019156694922791678
256,0.0002736670703255954
257,0.00020525030274419655
258,0.0003694505449395538
259,0.00015735856543721736
260,0.00019840862598605665
261,0.00020525030274419655
262,0.00028050874708373527
263,0.0005131257568604914
264,0.00019156694922791678
265,0.00020525030274419655
266,0.0005541758174093307
267,0.0002599837168093156
268,0.00010262515137209827
269,0.00017104191895349712
270,0.00010946682813023816
271,0.0001368335351627977
272,0.00016420024219535723
273,0.00017104191895349712
274,0.00021209197950233644
275,0.00010946682813023816
276,0.00023945868653489597
277,0.00017788359571163702
278,0.0001847252724697769
279,0.0002257753330186162
280,0.00011630850488837804
281,0.00019840862598605665
282,0.00025314204005117574
283,0.00023261700977675608
284,0.0001368335351627977
285,0.0001368335351627977
286,0.00010262515137209827
287,0.0001299918584046578
288,0.0001368335351627977
289,0.00038997557521397344
290,8.894179785581851e-05
291,0.0001299918584046578
292,0.00016420024219535723
293,0.00019840862598605665
294,0.0001368335351627977
295,0.0003968172519721133
296,0.0001436752119209376
297,0.0001368335351627977
298,0.00010946682813023816
299,0.00010262515137209827
300,0.00019840862598605665
301,0.0002257753330186162
302,0.0001436752119209376
303,0.00016420024219535723
304,0.0002189336562604763
305,0.00017104191895349712
306,0.00020525030274419655
307,0.0001436752119209376
308,0.00028050874708373527
309,0.00037629222169769365
310,0.0012520268467395988
311,0.00011630850488837804
312,0.0001436752119209376
313,0.0002257753330186162
314,0.0003078754541162948
315,0.00040365892873025323
316,0.0004926007265860717
317,0.0002736670703255954
318,0.00023261700977675608
319,0.00017104191895349712
320,0.0003010337773581549
321,0.0004515506660372324
322,0.0006704843222977088
323,0.0012383434932233192
324,0.00019156694922791678
325,0.0005473341406511908
326,0.0009715180996558636
327,0.0004105006054883931
328,0.0004515506660372324
329,0.0007183760596046879
330,0.0006020675547163099
331,0.0006362759385070093
332,0.00059522587795817
333,0.0008415262412512059
334,0.0004378673125209526
335,0.00040365892873025323
336,0.0008278428877349261
337,0.0008962596553163249
338,0.0006089092314744498
339,0.0008688929482837654
340,0.0016420024219535724
341,0.000950993069381444
342,0.0017172608662931112
343,0.003222429753083886
344,0.0035987219747815793
345,0.002859820884902472
346,0.0042076312062560295
347,0.0046523401955351215
348,0.00596594213309798
349,0.008483679180093457
350,0.0059864671633723995
351,0.022775941927847678
352,0.8385295868311405
353,0.003879230721865315
354,0.005487024760028188
355,0.004282889650595568
356,0.006041200577437518
357,0.002250911653428022
358,0.004125531085158351
359,0.00238090351183268
360,0.0024766869864466384
361,0.0024219535723815195
362,0.000773109473669807
363,0.00043102563576281276
364,0.00038997557521397344
365,0.00015735856543721736
366,0.00010946682813023816
367,7.525844433953873e-05
368,7.525844433953873e-05
369,4.7891737306979196e-05
370,0.00011630850488837804
371,0.0001299918584046578
372,6.157509082325897e-05
373,7.525844433953873e-05
374,2.0525030274419653e-05
375,4.105006054883931e-05
376,0.00011630850488837804
377,5.473341406511908e-05
378,8.894179785581851e-05
379,4.105006054883931e-05
380,2.736670703255954e-05
381,3.4208383790699425e-05
382,4.105006054883931e-05
383,1.368335351627977e-05
384,6.841676758139885e-06
386,3.4208383790699425e-05
387,1.368335351627977e-05
389,1.368335351627977e-05
390,6.841676758139885e-06
391,1.368335351627977e-05
392,6.841676758139885e-06
393,2.0525030274419653e-05
394,6.841676758139885e-06
396,1.368335351627977e-05
397,6.841676758139885e-06
399,6.841676758139885e-06
403,6.841676758139885e-06
406,6.841676758139885e-06
409,6.841676758139885e-06
429,6.841676758139885e-06
431,6.841676758139885e-06
435,6.841676758139885e-06
443,6.841676758139885e-06
444,6.841676758139885e-06
451,6.841676758139885e-06
452,1.368335351627977e-05
453,6.841676758139885e-06
456,6.841676758139885e-06
459,6.841676758139885e-06
463,6.841676758139885e-06
465,6.841676758139885e-06
470,6.841676758139885e-06
484,6.841676758139885e-06
498,6.841676758139885e-06
501,6.841676758139885e-06
510,6.841676758139885e-06
522,6.841676758139885e-06
523,6.841676758139885e-06
529,6.841676758139885e-06
530,6.841676758139885e-06
532,6.841676758139885e-06
537,6.841676758139885e-06
546,6.841676758139885e-06
568,6.841676758139885e-06
577,6.841676758139885e-06
599,6.841676758139885e-06
680,6.841676758139885e-06
704,8.210012109767861e-05
