Fragment length, Fraction of reads
2,9.051985553031057e-06
3,9.051985553031057e-06
7,9.051985553031057e-06
8,2.7155956659093174e-05
9,9.051985553031057e-06
10,9.051985553031057e-06
18,9.051985553031057e-06
22,9.051985553031057e-06
30,9.051985553031057e-06
45,9.051985553031057e-06
52,1.8103971106062114e-05
60,9.051985553031057e-06
66,1.8103971106062114e-05
73,9.051985553031057e-06
75,9.051985553031057e-06
76,9.051985553031057e-06
77,1.8103971106062114e-05
85,9.051985553031057e-06
87,9.051985553031057e-06
88,1.8103971106062114e-05
92,9.051985553031057e-06
95,1.8103971106062114e-05
96,9.051985553031057e-06
97,1.8103971106062114e-05
98,1.8103971106062114e-05
100,3.620794221212423e-05
101,1.8103971106062114e-05
103,1.8103971106062114e-05
104,1.8103971106062114e-05
105,9.051985553031057e-06
106,2.7155956659093174e-05
107,4.5259927765155284e-05
108,9.051985553031057e-06
113,2.7155956659093174e-05
114,9.051985553031057e-06
115,9.051985553031057e-06
116,1.8103971106062114e-05
117,2.7155956659093174e-05
118,4.5259927765155284e-05
119,3.620794221212423e-05
121,1.8103971106062114e-05
122,1.8103971106062114e-05
123,3.620794221212423e-05
124,3.620794221212423e-05
125,5.431191331818635e-05
126,9.051985553031057e-05
127,5.431191331818635e-05
128,2.7155956659093174e-05
129,3.620794221212423e-05
130,4.5259927765155284e-05
131,1.8103971106062114e-05
132,5.431191331818635e-05
133,4.5259927765155284e-05
134,5.431191331818635e-05
135,4.5259927765155284e-05
136,1.8103971106062114e-05
137,2.7155956659093174e-05
138,2.7155956659093174e-05
139,6.33638988712174e-05
140,4.5259927765155284e-05
141,6.33638988712174e-05
142,7.241588442424845e-05
143,5.431191331818635e-05
144,2.7155956659093174e-05
145,2.7155956659093174e-05
146,6.33638988712174e-05
147,4.5259927765155284e-05
148,9.051985553031057e-05
149,5.431191331818635e-05
150,9.957184108334163e-05
151,4.5259927765155284e-05
152,5.431191331818635e-05
153,6.33638988712174e-05
154,5.431191331818635e-05
155,8.146786997727952e-05
156,4.5259927765155284e-05
157,0.0001086238266363727
158,0.00011767581218940375
159,9.051985553031057e-05
160,7.241588442424845e-05
161,8.146786997727952e-05
162,5.431191331818635e-05
163,9.051985553031057e-05
164,7.241588442424845e-05
165,0.00013577978329546586
166,9.957184108334163e-05
167,9.957184108334163e-05
168,0.0001086238266363727
169,0.0001267277977424348
170,0.0001448317688484969
171,4.5259927765155284e-05
172,9.957184108334163e-05
173,0.0001086238266363727
174,0.0001086238266363727
175,8.146786997727952e-05
176,9.957184108334163e-05
177,0.00016293573995455904
178,0.00015388375440152799
179,0.00017198772550759009
180,9.051985553031057e-05
181,9.957184108334163e-05
182,0.0001267277977424348
183,0.00024440360993183857
184,0.00019914368216668326
185,0.00013577978329546586
186,0.00016293573995455904
187,0.00015388375440152799
188,0.0001448317688484969
189,0.00015388375440152799
190,0.0002081956677197143
191,0.0002172476532727454
192,0.00016293573995455904
193,0.00030776750880305597
194,0.0002715595665909317
195,0.0002172476532727454
196,0.00018103971106062114
197,0.00016293573995455904
198,0.00015388375440152799
199,0.0002353516243788075
200,0.00019914368216668326
201,0.0002081956677197143
202,0.0002896635376969938
203,0.00028061155214396277
204,0.0002081956677197143
205,0.00015388375440152799
206,0.0002172476532727454
207,0.00019914368216668326
208,0.00030776750880305597
209,0.0002715595665909317
210,0.0002534555954848696
211,0.0001900916966136522
212,0.00013577978329546586
213,0.00029871552325002487
214,0.00026250758103790067
215,0.0002534555954848696
216,0.00036207942212124227
217,0.0003892353787803355
218,0.00030776750880305597
219,0.0002081956677197143
220,0.0002715595665909317
221,0.0002353516243788075
222,0.00029871552325002487
223,0.0004254433209924597
224,0.0002353516243788075
225,0.00026250758103790067
226,0.00024440360993183857
227,0.00019914368216668326
228,0.00018103971106062114
229,0.00016293573995455904
230,0.0002172476532727454
231,9.957184108334163e-05
232,0.00024440360993183857
233,0.00026250758103790067
234,0.0002081956677197143
235,0.0001900916966136522
236,0.00015388375440152799
237,0.00018103971106062114
238,0.0001900916966136522
239,0.00028061155214396277
240,0.0002353516243788075
241,0.00017198772550759009
242,0.0001448317688484969
243,0.00019914368216668326
244,0.0002353516243788075
245,9.957184108334163e-05
246,0.00015388375440152799
247,0.0001448317688484969
248,0.0001267277977424348
249,0.00011767581218940375
250,0.00011767581218940375
251,7.241588442424845e-05
252,0.0002081956677197143
253,0.00013577978329546586
254,0.00013577978329546586
255,0.0001267277977424348
256,0.00016293573995455904
257,9.957184108334163e-05
258,0.00019914368216668326
259,5.431191331818635e-05
260,0.00013577978329546586
261,0.00016293573995455904
262,0.00011767581218940375
263,0.00022629963882577644
264,0.00017198772550759009
265,9.051985553031057e-05
266,0.00018103971106062114
267,9.957184108334163e-05
268,7.241588442424845e-05
269,0.0001267277977424348
270,7.241588442424845e-05
271,8.146786997727952e-05
272,3.620794221212423e-05
273,0.0001267277977424348
274,7.241588442424845e-05
275,5.431191331818635e-05
276,8.146786997727952e-05
277,0.00013577978329546586
278,9.051985553031057e-05
279,0.00011767581218940375
280,0.00011767581218940375
281,4.5259927765155284e-05
282,0.0001448317688484969
283,8.146786997727952e-05
284,0.0001448317688484969
285,9.051985553031057e-05
286,2.7155956659093174e-05
287,4.5259927765155284e-05
288,4.5259927765155284e-05
289,0.00015388375440152799
290,5.431191331818635e-05
291,9.957184108334163e-05
292,6.33638988712174e-05
293,0.00015388375440152799
294,4.5259927765155284e-05
295,0.00028061155214396277
296,7.241588442424845e-05
297,6.33638988712174e-05
298,0.0001086238266363727
299,0.0001267277977424348
300,9.051985553031057e-05
301,9.957184108334163e-05
302,0.0001267277977424348
303,7.241588442424845e-05
304,9.957184108334163e-05
305,7.241588442424845e-05
306,5.431191331818635e-05
307,0.0001267277977424348
308,9.051985553031057e-05
309,0.00022629963882577644
310,0.0002172476532727454
311,0.00015388375440152799
312,0.00016293573995455904
313,0.0002081956677197143
314,0.0003530274365682112
315,0.0003711314076742734
316,0.0003530274365682112
317,0.00015388375440152799
318,0.00030776750880305597
319,0.00018103971106062114
320,0.0002896635376969938
321,0.00024440360993183857
322,0.00029871552325002487
323,0.0006426909742652051
324,0.0002353516243788075
325,0.0004254433209924597
326,0.0008237306853258262
327,0.0003892353787803355
328,0.0004525992776515529
329,0.0006879509020303603
330,0.0006426909742652051
331,0.0008327826708788573
332,0.0007603667864546089
333,0.001095290251916758
334,0.0005069111909697392
335,0.000778470757560671
336,0.00094140649751523
337,0.0012039140785531307
338,0.00094140649751523
339,0.0012944339340834412
340,0.0023173083015759505
341,0.0017379812261819631
342,0.0035574303223412057
343,0.008463606492084039
344,0.010645135010364523
345,0.006816145121432386
346,0.015008192046925493
347,0.01344219854625112
348,0.012736143673114698
349,0.0212178541363048
350,0.01893675377694097
351,0.04237234437373838
352,0.6300000905198555
353,0.021616141500638165
354,0.02463950467535054
355,0.018610882297031853
356,0.017162564608546885
357,0.017778099626152996
358,0.015795714790039196
359,0.012536999990948015
360,0.013152535008554126
361,0.015949598544440724
362,0.0034578584812578637
363,0.0021453205760683606
364,0.0010500303241516027
365,0.0004344953065454908
366,0.0003892353787803355
367,0.0002715595665909317
368,0.00044354729209852183
369,0.0003801833932273044
370,0.0004978592054167082
371,0.000316819494356087
372,0.0004344953065454908
373,0.00030776750880305597
374,0.0001448317688484969
375,0.0002896635376969938
376,9.957184108334163e-05
377,0.0001448317688484969
378,6.33638988712174e-05
379,0.0001086238266363727
380,6.33638988712174e-05
381,9.051985553031057e-05
382,9.051985553031057e-05
383,4.5259927765155284e-05
384,2.7155956659093174e-05
385,2.7155956659093174e-05
386,2.7155956659093174e-05
387,9.051985553031057e-06
388,1.8103971106062114e-05
389,3.620794221212423e-05
390,1.8103971106062114e-05
392,1.8103971106062114e-05
393,3.620794221212423e-05
395,1.8103971106062114e-05
397,9.051985553031057e-06
398,9.051985553031057e-06
399,9.051985553031057e-06
400,1.8103971106062114e-05
401,2.7155956659093174e-05
403,2.7155956659093174e-05
405,1.8103971106062114e-05
406,9.051985553031057e-06
409,9.051985553031057e-06
413,9.051985553031057e-06
419,9.051985553031057e-06
430,9.051985553031057e-06
440,1.8103971106062114e-05
445,9.051985553031057e-06
447,9.051985553031057e-06
450,9.051985553031057e-06
454,9.051985553031057e-06
457,9.051985553031057e-06
458,9.051985553031057e-06
459,9.051985553031057e-06
461,9.051985553031057e-06
465,9.051985553031057e-06
468,9.051985553031057e-06
469,9.051985553031057e-06
471,9.051985553031057e-06
475,9.051985553031057e-06
476,9.051985553031057e-06
481,9.051985553031057e-06
482,9.051985553031057e-06
485,9.051985553031057e-06
488,1.8103971106062114e-05
490,9.051985553031057e-06
500,1.8103971106062114e-05
501,1.8103971106062114e-05
503,9.051985553031057e-06
505,2.7155956659093174e-05
509,9.051985553031057e-06
510,9.051985553031057e-06
512,9.051985553031057e-06
515,9.051985553031057e-06
516,9.051985553031057e-06
517,9.051985553031057e-06
518,9.051985553031057e-06
526,9.051985553031057e-06
530,9.051985553031057e-06
531,9.051985553031057e-06
541,9.051985553031057e-06
544,9.051985553031057e-06
545,9.051985553031057e-06
547,9.051985553031057e-06
550,1.8103971106062114e-05
551,9.051985553031057e-06
557,9.051985553031057e-06
564,9.051985553031057e-06
567,9.051985553031057e-06
574,9.051985553031057e-06
575,9.051985553031057e-06
582,9.051985553031057e-06
590,9.051985553031057e-06
614,9.051985553031057e-06
628,9.051985553031057e-06
633,9.051985553031057e-06
651,9.051985553031057e-06
659,9.051985553031057e-06
696,9.051985553031057e-06
699,9.051985553031057e-06
701,9.051985553031057e-06
702,9.051985553031057e-06
703,4.5259927765155284e-05
704,0.0010319263530455406
