Fragment length, Fraction of reads
27,3.735245779172269e-05
65,3.735245779172269e-05
87,3.735245779172269e-05
105,3.735245779172269e-05
108,3.735245779172269e-05
111,3.735245779172269e-05
113,3.735245779172269e-05
117,3.735245779172269e-05
120,3.735245779172269e-05
121,3.735245779172269e-05
123,3.735245779172269e-05
126,0.00011205737337516809
129,3.735245779172269e-05
130,3.735245779172269e-05
131,7.470491558344539e-05
134,7.470491558344539e-05
136,3.735245779172269e-05
140,7.470491558344539e-05
141,7.470491558344539e-05
146,3.735245779172269e-05
148,3.735245779172269e-05
149,7.470491558344539e-05
152,7.470491558344539e-05
153,7.470491558344539e-05
156,3.735245779172269e-05
157,3.735245779172269e-05
158,0.00011205737337516809
159,7.470491558344539e-05
162,7.470491558344539e-05
163,3.735245779172269e-05
164,3.735245779172269e-05
165,3.735245779172269e-05
166,7.470491558344539e-05
167,3.735245779172269e-05
168,7.470491558344539e-05
169,3.735245779172269e-05
171,7.470491558344539e-05
172,3.735245779172269e-05
174,7.470491558344539e-05
175,0.00011205737337516809
176,7.470491558344539e-05
177,0.00022411474675033618
178,3.735245779172269e-05
179,0.00018676228895861348
180,7.470491558344539e-05
181,7.470491558344539e-05
182,0.00011205737337516809
183,3.735245779172269e-05
184,3.735245779172269e-05
185,3.735245779172269e-05
186,7.470491558344539e-05
187,3.735245779172269e-05
188,0.00014940983116689077
189,0.00011205737337516809
190,0.00011205737337516809
191,0.00011205737337516809
192,7.470491558344539e-05
193,0.00014940983116689077
194,0.00022411474675033618
195,3.735245779172269e-05
196,3.735245779172269e-05
198,7.470491558344539e-05
199,7.470491558344539e-05
200,7.470491558344539e-05
201,3.735245779172269e-05
202,7.470491558344539e-05
203,3.735245779172269e-05
204,3.735245779172269e-05
205,3.735245779172269e-05
206,3.735245779172269e-05
208,7.470491558344539e-05
209,3.735245779172269e-05
210,0.00011205737337516809
211,0.00011205737337516809
212,3.735245779172269e-05
213,0.00011205737337516809
214,3.735245779172269e-05
215,7.470491558344539e-05
216,3.735245779172269e-05
217,0.00011205737337516809
218,3.735245779172269e-05
219,7.470491558344539e-05
220,3.735245779172269e-05
221,3.735245779172269e-05
222,0.00011205737337516809
223,0.00011205737337516809
224,0.00018676228895861348
225,0.00018676228895861348
226,0.00014940983116689077
227,0.00011205737337516809
228,7.470491558344539e-05
229,7.470491558344539e-05
230,0.00011205737337516809
231,0.00018676228895861348
232,0.00014940983116689077
233,0.00022411474675033618
234,0.00018676228895861348
235,0.00014940983116689077
236,0.00029881966233378154
237,0.00018676228895861348
238,0.00033617212012550425
239,7.470491558344539e-05
240,3.735245779172269e-05
241,7.470491558344539e-05
