Fragment length, Fraction of reads
4,3.6701288215216355e-05
5,3.6701288215216355e-05
7,0.00011010386464564906
9,3.6701288215216355e-05
14,3.6701288215216355e-05
15,7.340257643043271e-05
23,7.340257643043271e-05
36,3.6701288215216355e-05
44,3.6701288215216355e-05
68,3.6701288215216355e-05
69,3.6701288215216355e-05
71,3.6701288215216355e-05
76,3.6701288215216355e-05
77,0.00011010386464564906
81,7.340257643043271e-05
82,3.6701288215216355e-05
86,3.6701288215216355e-05
88,3.6701288215216355e-05
93,3.6701288215216355e-05
94,7.340257643043271e-05
99,3.6701288215216355e-05
100,3.6701288215216355e-05
111,3.6701288215216355e-05
112,3.6701288215216355e-05
113,3.6701288215216355e-05
114,3.6701288215216355e-05
115,3.6701288215216355e-05
116,3.6701288215216355e-05
118,3.6701288215216355e-05
119,0.00014680515286086542
120,3.6701288215216355e-05
122,3.6701288215216355e-05
123,3.6701288215216355e-05
124,0.00014680515286086542
125,3.6701288215216355e-05
126,0.00011010386464564906
127,3.6701288215216355e-05
128,0.00011010386464564906
130,3.6701288215216355e-05
131,0.00011010386464564906
132,0.00011010386464564906
134,0.00011010386464564906
137,7.340257643043271e-05
138,7.340257643043271e-05
139,7.340257643043271e-05
140,7.340257643043271e-05
141,3.6701288215216355e-05
142,3.6701288215216355e-05
143,3.6701288215216355e-05
144,7.340257643043271e-05
145,3.6701288215216355e-05
147,0.00018350644107608177
148,3.6701288215216355e-05
149,7.340257643043271e-05
150,0.00011010386464564906
153,7.340257643043271e-05
154,3.6701288215216355e-05
155,0.00018350644107608177
156,3.6701288215216355e-05
157,7.340257643043271e-05
158,0.00018350644107608177
159,0.00011010386464564906
160,3.6701288215216355e-05
161,0.00014680515286086542
162,3.6701288215216355e-05
163,0.00014680515286086542
164,0.00014680515286086542
165,3.6701288215216355e-05
166,0.00025690901750651446
168,0.00011010386464564906
169,0.00011010386464564906
170,7.340257643043271e-05
171,3.6701288215216355e-05
172,0.00014680515286086542
173,0.00022020772929129813
174,0.00011010386464564906
175,0.00011010386464564906
176,0.00022020772929129813
177,7.340257643043271e-05
178,7.340257643043271e-05
179,3.6701288215216355e-05
180,7.340257643043271e-05
181,3.6701288215216355e-05
182,0.00011010386464564906
183,0.00014680515286086542
184,0.00014680515286086542
185,0.00025690901750651446
186,0.00025690901750651446
187,0.00022020772929129813
189,0.00018350644107608177
190,0.00022020772929129813
191,0.00011010386464564906
192,0.00014680515286086542
193,3.6701288215216355e-05
194,0.00014680515286086542
195,0.00018350644107608177
196,0.00029361030572173084
197,0.00018350644107608177
198,0.00011010386464564906
199,0.00014680515286086542
200,0.00011010386464564906
201,7.340257643043271e-05
202,0.00022020772929129813
203,7.340257643043271e-05
204,0.00029361030572173084
206,0.00011010386464564906
207,0.0005138180350130289
208,0.00025690901750651446
209,0.00014680515286086542
210,0.00011010386464564906
211,0.00025690901750651446
212,3.6701288215216355e-05
213,7.340257643043271e-05
214,0.00025690901750651446
215,0.00025690901750651446
216,0.00014680515286086542
217,0.00036701288215216355
218,0.00025690901750651446
219,3.6701288215216355e-05
220,0.00018350644107608177
221,0.00029361030572173084
222,0.00014680515286086542
