Fragment length, Fraction of reads
1,7.66977036707521e-06
3,7.66977036707521e-06
6,7.66977036707521e-06
7,7.66977036707521e-06
35,7.66977036707521e-06
46,7.66977036707521e-06
63,7.66977036707521e-06
74,7.66977036707521e-06
77,7.66977036707521e-06
80,7.66977036707521e-06
82,1.533954073415042e-05
84,7.66977036707521e-06
85,7.66977036707521e-06
86,7.66977036707521e-06
87,7.66977036707521e-06
88,7.66977036707521e-06
91,7.66977036707521e-06
92,7.66977036707521e-06
95,1.533954073415042e-05
97,3.067908146830084e-05
99,1.533954073415042e-05
100,1.533954073415042e-05
101,7.66977036707521e-06
102,2.3009311101225628e-05
103,1.533954073415042e-05
104,1.533954073415042e-05
105,2.3009311101225628e-05
106,3.067908146830084e-05
107,1.533954073415042e-05
108,7.66977036707521e-06
109,7.66977036707521e-06
110,1.533954073415042e-05
111,7.66977036707521e-06
112,2.3009311101225628e-05
113,1.533954073415042e-05
114,2.3009311101225628e-05
115,7.66977036707521e-06
116,1.533954073415042e-05
117,2.3009311101225628e-05
118,7.66977036707521e-05
119,6.135816293660167e-05
120,1.533954073415042e-05
121,7.66977036707521e-06
122,1.533954073415042e-05
123,3.067908146830084e-05
124,5.3688392569526465e-05
125,3.067908146830084e-05
126,3.067908146830084e-05
127,4.6018622202451256e-05
128,2.3009311101225628e-05
129,2.3009311101225628e-05
130,3.834885183537605e-05
131,1.533954073415042e-05
132,4.6018622202451256e-05
133,2.3009311101225628e-05
134,3.834885183537605e-05
135,5.3688392569526465e-05
136,4.6018622202451256e-05
137,7.66977036707521e-06
138,5.3688392569526465e-05
139,3.067908146830084e-05
140,6.135816293660167e-05
141,4.6018622202451256e-05
142,4.6018622202451256e-05
143,7.66977036707521e-05
144,5.3688392569526465e-05
145,5.3688392569526465e-05
146,6.135816293660167e-05
147,4.6018622202451256e-05
148,1.533954073415042e-05
149,7.66977036707521e-05
150,8.43674740378273e-05
151,6.135816293660167e-05
152,5.3688392569526465e-05
153,6.902793330367688e-05
154,9.203724440490251e-05
155,8.43674740378273e-05
156,8.43674740378273e-05
157,7.66977036707521e-05
158,0.00013805586660735377
159,5.3688392569526465e-05
160,6.135816293660167e-05
161,3.834885183537605e-05
162,6.135816293660167e-05
163,7.66977036707521e-05
164,7.66977036707521e-05
165,0.0001687349480756546
166,5.3688392569526465e-05
167,8.43674740378273e-05
168,3.834885183537605e-05
169,0.00012271632587320335
170,9.203724440490251e-05
171,4.6018622202451256e-05
172,6.135816293660167e-05
173,6.135816293660167e-05
174,0.00011504655550612814
175,9.970701477197772e-05
176,9.970701477197772e-05
177,0.00013038609624027857
178,0.00010737678513905293
179,0.00010737678513905293
180,0.00010737678513905293
181,0.000145725636974429
182,0.00013038609624027857
183,0.00019941402954395544
184,0.0001610651777085794
185,0.000145725636974429
186,0.0001533954073415042
187,0.0001687349480756546
188,0.0001533954073415042
189,0.0001687349480756546
190,0.0001533954073415042
191,0.00019941402954395544
192,0.00026844196284763237
193,0.00018407448880980502
194,0.00022242334064518108
195,0.00036814897761961005
196,0.0003067908146830084
197,0.00017640471844272983
198,0.0001610651777085794
199,0.00032980012578423404
200,0.0003067908146830084
201,0.00020708379991103067
202,0.00022242334064518108
203,0.0004525164516574374
204,0.00027611173321470754
205,0.00026077219248055714
206,0.0002531024221134819
207,0.00034513966651838443
208,0.000475525762758663
209,0.000291451273948858
210,0.00041416759982206133
211,0.00032980012578423404
212,0.0003067908146830084
213,0.00028378150358178276
214,0.00043717691092328695
215,0.0004295071405562117
216,0.0004525164516574374
217,0.0005062048442269638
218,0.0005598932367964903
219,0.00026844196284763237
220,0.00043717691092328695
221,0.0003911582887208357
222,0.0005598932367964903
223,0.0004908653034928134
224,0.00036814897761961005
225,0.00046018622202451256
226,0.00037581874798668527
227,0.00043717691092328695
228,0.0004295071405562117
229,0.00021475357027810586
230,0.0003144605850500836
231,0.00026077219248055714
232,0.0003604792072525349
233,0.00037581874798668527
234,0.00026844196284763237
235,0.0002531024221134819
236,0.0002454326517464067
237,0.0004295071405562117
238,0.00041416759982206133
239,0.0003988280590879109
240,0.0003374698961513092
241,0.0002991210443159332
242,0.0003067908146830084
243,0.0002991210443159332
244,0.00046018622202451256
245,0.0003144605850500836
246,0.0002377628813793315
247,0.00028378150358178276
248,0.0002377628813793315
249,0.0002991210443159332
250,0.0001533954073415042
251,0.00021475357027810586
252,0.0003834885183537605
253,0.000145725636974429
254,0.00028378150358178276
255,0.00023009311101225628
256,0.00018407448880980502
257,0.00019941402954395544
258,0.0003221303554171588
259,0.0001687349480756546
260,0.0002377628813793315
261,0.00019941402954395544
262,0.00019941402954395544
263,0.0003988280590879109
264,0.0002454326517464067
265,0.00011504655550612814
266,0.00026077219248055714
267,0.00027611173321470754
268,0.00018407448880980502
269,0.00020708379991103067
270,0.00012271632587320335
271,0.00017640471844272983
272,6.902793330367688e-05
273,0.0001610651777085794
274,0.00018407448880980502
275,0.00011504655550612814
276,0.00019174425917688025
277,0.00023009311101225628
278,0.00020708379991103067
279,0.0002377628813793315
280,0.0001610651777085794
281,0.00013038609624027857
282,0.00019941402954395544
283,0.0002454326517464067
284,0.000145725636974429
285,0.00017640471844272983
286,0.00017640471844272983
287,0.00012271632587320335
288,0.00012271632587320335
289,0.0003834885183537605
290,9.970701477197772e-05
291,0.00018407448880980502
292,0.00018407448880980502
293,0.00018407448880980502
294,0.0001610651777085794
295,0.00046018622202451256
296,0.00021475357027810586
297,0.00013038609624027857
298,0.00013805586660735377
299,0.00019174425917688025
300,0.00022242334064518108
301,0.00023009311101225628
302,0.00026844196284763237
303,0.00021475357027810586
304,0.00019941402954395544
305,0.00019941402954395544
306,0.0001687349480756546
307,0.00017640471844272983
308,0.0003374698961513092
309,0.00042183737018913655
310,0.0005982420886318664
311,0.00019174425917688025
312,0.00020708379991103067
313,0.00018407448880980502
314,0.000291451273948858
315,0.0003144605850500836
316,0.00035280943688545966
317,0.0002454326517464067
318,0.00022242334064518108
319,0.00019941402954395544
320,0.00037581874798668527
321,0.00035280943688545966
322,0.00046018622202451256
323,0.0005905723182647912
324,0.0001687349480756546
325,0.0003374698961513092
326,0.0009280422144161003
327,0.00020708379991103067
328,0.0003374698961513092
329,0.0005905723182647912
330,0.0003988280590879109
331,0.0003988280590879109
332,0.000582902547897716
333,0.0006442607108343176
334,0.0003834885183537605
335,0.0004525164516574374
336,0.0008666840514794987
337,0.0008129956589099722
338,0.0005368839256952647
339,0.0006442607108343176
340,0.0015569633845162675
341,0.0009280422144161003
342,0.001503274991946741
343,0.002883833658020279
344,0.0038962433464742067
345,0.003067908146830084
346,0.004686229694282953
347,0.0051847647681428416
348,0.005552913745762452
349,0.008367719470479054
350,0.007470356337531255
351,0.026245954196131367
352,0.8338267552269485
353,0.0054762160420917
354,0.0064119280268748755
355,0.004647880842447577
356,0.005246122931079443
357,0.004494485435106073
358,0.003911582887208357
359,0.0031522756208679113
360,0.0033746989615130924
361,0.00292985228022273
362,0.0007362979552392201
363,0.0004064978294549861
364,0.00028378150358178276
365,9.203724440490251e-05
366,0.00011504655550612814
367,9.203724440490251e-05
368,6.902793330367688e-05
369,8.43674740378273e-05
370,0.00011504655550612814
371,6.902793330367688e-05
372,0.00019174425917688025
373,4.6018622202451256e-05
374,6.902793330367688e-05
375,9.203724440490251e-05
376,4.6018622202451256e-05
377,6.902793330367688e-05
378,6.135816293660167e-05
379,1.533954073415042e-05
380,3.067908146830084e-05
381,7.66977036707521e-06
382,7.66977036707521e-06
383,7.66977036707521e-06
384,3.067908146830084e-05
385,7.66977036707521e-06
386,7.66977036707521e-06
387,7.66977036707521e-06
388,1.533954073415042e-05
389,7.66977036707521e-06
391,1.533954073415042e-05
393,7.66977036707521e-06
395,7.66977036707521e-06
397,7.66977036707521e-06
400,7.66977036707521e-06
402,7.66977036707521e-06
403,1.533954073415042e-05
404,1.533954073415042e-05
405,7.66977036707521e-06
408,7.66977036707521e-06
415,7.66977036707521e-06
419,7.66977036707521e-06
421,7.66977036707521e-06
423,7.66977036707521e-06
425,7.66977036707521e-06
428,7.66977036707521e-06
434,7.66977036707521e-06
435,7.66977036707521e-06
436,7.66977036707521e-06
442,7.66977036707521e-06
447,7.66977036707521e-06
449,7.66977036707521e-06
450,7.66977036707521e-06
455,7.66977036707521e-06
457,7.66977036707521e-06
459,7.66977036707521e-06
460,1.533954073415042e-05
462,1.533954073415042e-05
465,3.067908146830084e-05
466,7.66977036707521e-06
467,7.66977036707521e-06
470,7.66977036707521e-06
472,7.66977036707521e-06
479,7.66977036707521e-06
481,7.66977036707521e-06
483,1.533954073415042e-05
484,7.66977036707521e-06
487,7.66977036707521e-06
488,3.067908146830084e-05
490,2.3009311101225628e-05
493,7.66977036707521e-06
495,7.66977036707521e-06
498,1.533954073415042e-05
499,1.533954073415042e-05
502,7.66977036707521e-06
503,7.66977036707521e-06
506,7.66977036707521e-06
509,7.66977036707521e-06
514,7.66977036707521e-06
521,7.66977036707521e-06
522,7.66977036707521e-06
524,7.66977036707521e-06
525,7.66977036707521e-06
526,7.66977036707521e-06
529,7.66977036707521e-06
534,7.66977036707521e-06
537,7.66977036707521e-06
540,7.66977036707521e-06
542,7.66977036707521e-06
544,7.66977036707521e-06
551,7.66977036707521e-06
558,7.66977036707521e-06
563,7.66977036707521e-06
577,7.66977036707521e-06
589,7.66977036707521e-06
593,7.66977036707521e-06
673,7.66977036707521e-06
689,7.66977036707521e-06
694,7.66977036707521e-06
695,7.66977036707521e-06
702,7.66977036707521e-06
703,7.66977036707521e-06
704,0.00044484668129036217
