Fragment length, Fraction of reads
1,3.0464816944531183e-05
2,2.284861270839839e-05
3,1.5232408472265592e-05
4,7.616204236132796e-06
5,2.284861270839839e-05
6,7.616204236132796e-06
7,7.616204236132796e-06
8,7.616204236132796e-06
9,1.5232408472265592e-05
11,7.616204236132796e-06
13,7.616204236132796e-06
14,7.616204236132796e-06
15,7.616204236132796e-06
20,7.616204236132796e-06
67,7.616204236132796e-06
68,7.616204236132796e-06
70,7.616204236132796e-06
75,7.616204236132796e-06
77,7.616204236132796e-06
88,7.616204236132796e-06
90,1.5232408472265592e-05
92,7.616204236132796e-06
94,2.284861270839839e-05
96,7.616204236132796e-06
98,7.616204236132796e-06
99,7.616204236132796e-06
100,2.284861270839839e-05
102,1.5232408472265592e-05
103,1.5232408472265592e-05
104,7.616204236132796e-06
105,2.284861270839839e-05
106,1.5232408472265592e-05
107,2.284861270839839e-05
109,1.5232408472265592e-05
111,1.5232408472265592e-05
112,7.616204236132796e-06
113,3.8081021180663984e-05
114,1.5232408472265592e-05
115,1.5232408472265592e-05
116,2.284861270839839e-05
117,1.5232408472265592e-05
118,4.569722541679678e-05
119,3.0464816944531183e-05
120,3.0464816944531183e-05
122,1.5232408472265592e-05
123,2.284861270839839e-05
124,1.5232408472265592e-05
125,3.0464816944531183e-05
126,1.5232408472265592e-05
127,1.5232408472265592e-05
128,2.284861270839839e-05
129,1.5232408472265592e-05
130,1.5232408472265592e-05
131,7.616204236132796e-06
133,2.284861270839839e-05
134,5.331342965292957e-05
135,2.284861270839839e-05
136,3.8081021180663984e-05
137,2.284861270839839e-05
138,5.331342965292957e-05
139,3.8081021180663984e-05
140,1.5232408472265592e-05
141,2.284861270839839e-05
142,6.092963388906237e-05
143,3.0464816944531183e-05
144,3.8081021180663984e-05
145,1.5232408472265592e-05
146,3.0464816944531183e-05
147,2.284861270839839e-05
148,1.5232408472265592e-05
149,3.0464816944531183e-05
150,5.331342965292957e-05
151,3.0464816944531183e-05
152,3.8081021180663984e-05
153,6.092963388906237e-05
154,6.854583812519517e-05
155,6.092963388906237e-05
156,7.616204236132797e-05
157,3.0464816944531183e-05
158,6.854583812519517e-05
159,6.092963388906237e-05
160,1.5232408472265592e-05
161,3.0464816944531183e-05
162,6.854583812519517e-05
163,7.616204236132797e-05
164,4.569722541679678e-05
165,9.901065506972634e-05
166,5.331342965292957e-05
167,5.331342965292957e-05
168,6.854583812519517e-05
169,6.854583812519517e-05
170,2.284861270839839e-05
171,7.616204236132797e-05
172,7.616204236132797e-05
173,5.331342965292957e-05
174,6.854583812519517e-05
175,8.377824659746076e-05
176,3.0464816944531183e-05
177,8.377824659746076e-05
178,0.00012185926777812473
179,9.901065506972634e-05
180,5.331342965292957e-05
181,7.616204236132797e-05
182,9.901065506972634e-05
183,9.901065506972634e-05
184,0.00014470788048652312
185,0.00012185926777812473
186,9.901065506972634e-05
187,0.00011424306354199194
188,5.331342965292957e-05
189,9.139445083359356e-05
190,0.00012185926777812473
191,0.00012185926777812473
192,0.00018278890166718712
193,0.00014470788048652312
194,0.00018278890166718712
195,7.616204236132797e-05
196,9.139445083359356e-05
197,8.377824659746076e-05
198,9.901065506972634e-05
199,6.854583812519517e-05
200,0.00015994028895878872
201,0.00013709167625039034
202,9.139445083359356e-05
203,0.00012185926777812473
204,0.00011424306354199194
205,7.616204236132797e-05
206,9.901065506972634e-05
207,0.00012947547201425753
208,0.00010662685930585914
209,8.377824659746076e-05
210,0.00011424306354199194
211,9.139445083359356e-05
212,0.00015232408472265593
213,0.00013709167625039034
214,0.00012947547201425753
215,0.00010662685930585914
216,0.00012947547201425753
217,0.0001751726974310543
218,6.092963388906237e-05
219,7.616204236132797e-05
220,0.00011424306354199194
221,7.616204236132797e-05
222,0.00015994028895878872
223,0.00011424306354199194
224,6.854583812519517e-05
225,0.00010662685930585914
226,0.00012185926777812473
227,8.377824659746076e-05
228,0.00014470788048652312
229,4.569722541679678e-05
230,9.139445083359356e-05
231,3.8081021180663984e-05
232,6.854583812519517e-05
233,9.901065506972634e-05
234,6.854583812519517e-05
235,6.854583812519517e-05
236,0.00010662685930585914
237,0.00011424306354199194
238,0.00013709167625039034
239,9.901065506972634e-05
240,7.616204236132797e-05
241,0.00010662685930585914
242,5.331342965292957e-05
243,5.331342965292957e-05
244,0.00016755649319492153
245,0.00010662685930585914
246,6.854583812519517e-05
247,9.901065506972634e-05
248,7.616204236132797e-05
249,9.901065506972634e-05
250,8.377824659746076e-05
251,9.139445083359356e-05
252,0.00015232408472265593
253,0.00010662685930585914
254,5.331342965292957e-05
255,0.00015232408472265593
256,8.377824659746076e-05
257,0.00015232408472265593
258,0.00012947547201425753
259,0.00014470788048652312
260,6.854583812519517e-05
261,7.616204236132797e-05
262,0.00014470788048652312
263,0.00031226437368144465
264,0.0001751726974310543
265,7.616204236132797e-05
266,0.00014470788048652312
267,0.00015232408472265593
268,6.092963388906237e-05
269,0.00011424306354199194
270,6.092963388906237e-05
271,0.00011424306354199194
272,6.092963388906237e-05
273,3.8081021180663984e-05
274,9.901065506972634e-05
275,3.0464816944531183e-05
276,7.616204236132797e-05
277,9.901065506972634e-05
278,0.00010662685930585914
279,6.854583812519517e-05
280,0.00011424306354199194
281,3.0464816944531183e-05
282,0.00010662685930585914
283,9.901065506972634e-05
284,6.854583812519517e-05
285,0.00011424306354199194
286,5.331342965292957e-05
287,4.569722541679678e-05
288,5.331342965292957e-05
289,0.00028179955673691346
290,5.331342965292957e-05
291,5.331342965292957e-05
292,8.377824659746076e-05
293,0.00012185926777812473
294,6.092963388906237e-05
295,0.00026656714826464784
296,6.854583812519517e-05
297,6.854583812519517e-05
298,4.569722541679678e-05
299,6.854583812519517e-05
