Fragment length, Fraction of reads
67,5.2091472625931135e-05
77,5.2091472625931135e-05
85,5.2091472625931135e-05
87,5.2091472625931135e-05
90,5.2091472625931135e-05
93,5.2091472625931135e-05
100,5.2091472625931135e-05
102,5.2091472625931135e-05
103,5.2091472625931135e-05
112,5.2091472625931135e-05
114,5.2091472625931135e-05
116,5.2091472625931135e-05
118,5.2091472625931135e-05
123,5.2091472625931135e-05
124,5.2091472625931135e-05
125,0.00010418294525186227
129,5.2091472625931135e-05
132,5.2091472625931135e-05
134,5.2091472625931135e-05
138,0.00010418294525186227
140,5.2091472625931135e-05
141,0.00010418294525186227
142,5.2091472625931135e-05
143,5.2091472625931135e-05
144,5.2091472625931135e-05
145,5.2091472625931135e-05
146,0.00010418294525186227
148,0.0001562744178777934
149,0.00010418294525186227
151,5.2091472625931135e-05
152,5.2091472625931135e-05
155,5.2091472625931135e-05
156,5.2091472625931135e-05
158,5.2091472625931135e-05
160,5.2091472625931135e-05
161,5.2091472625931135e-05
162,5.2091472625931135e-05
164,0.00020836589050372454
166,0.00010418294525186227
167,0.00010418294525186227
168,5.2091472625931135e-05
170,0.00010418294525186227
171,5.2091472625931135e-05
172,0.0001562744178777934
173,5.2091472625931135e-05
174,5.2091472625931135e-05
175,0.0001562744178777934
176,5.2091472625931135e-05
178,0.00010418294525186227
179,5.2091472625931135e-05
181,5.2091472625931135e-05
182,0.0001562744178777934
183,5.2091472625931135e-05
184,5.2091472625931135e-05
185,0.00010418294525186227
186,5.2091472625931135e-05
187,0.00020836589050372454
188,0.0001562744178777934
189,5.2091472625931135e-05
190,5.2091472625931135e-05
191,5.2091472625931135e-05
192,5.2091472625931135e-05
194,0.00010418294525186227
196,0.00010418294525186227
197,5.2091472625931135e-05
198,0.00020836589050372454
199,5.2091472625931135e-05
200,0.00010418294525186227
202,0.0002604573631296557
203,5.2091472625931135e-05
204,5.2091472625931135e-05
205,5.2091472625931135e-05
206,0.0001562744178777934
207,0.0001562744178777934
208,0.00010418294525186227
209,5.2091472625931135e-05
210,0.0002604573631296557
211,0.0001562744178777934
213,5.2091472625931135e-05
216,0.0001562744178777934
217,0.00010418294525186227
218,0.0001562744178777934
219,0.00010418294525186227
220,5.2091472625931135e-05
221,0.00010418294525186227
222,5.2091472625931135e-05
223,0.0001562744178777934
224,5.2091472625931135e-05
225,0.00010418294525186227
226,0.00010418294525186227
228,0.0003125488357555868
229,5.2091472625931135e-05
230,5.2091472625931135e-05
231,5.2091472625931135e-05
232,0.0001562744178777934
233,0.00010418294525186227
234,0.00010418294525186227
235,5.2091472625931135e-05
236,5.2091472625931135e-05
237,0.00010418294525186227
238,0.0002604573631296557
239,0.0001562744178777934
240,0.00020836589050372454
241,0.0002604573631296557
242,0.00010418294525186227
244,0.00036464030838151797
245,0.0004167317810074491
246,0.0001562744178777934
247,0.00010418294525186227
249,0.0004167317810074491
250,5.2091472625931135e-05
251,0.0001562744178777934
252,5.2091472625931135e-05
253,5.2091472625931135e-05
254,0.00020836589050372454
255,0.00036464030838151797
256,0.00020836589050372454
257,0.00010418294525186227
258,0.0003125488357555868
259,0.00010418294525186227
260,0.00010418294525186227
261,0.0001562744178777934
262,0.0003125488357555868
263,0.0002604573631296557
264,0.0002604573631296557
265,0.0002604573631296557
266,0.0003125488357555868
267,0.0001562744178777934
268,0.00010418294525186227
269,0.0003125488357555868
270,0.0001562744178777934
271,0.0003125488357555868
272,0.0002604573631296557
273,0.00010418294525186227
274,0.0003125488357555868
275,0.0001562744178777934
276,0.0003125488357555868
277,0.00010418294525186227
278,0.0001562744178777934
279,0.0002604573631296557
280,0.0003125488357555868
281,0.0001562744178777934
282,0.0005209147262593114
283,0.0003125488357555868
284,0.0006250976715111736
285,0.0001562744178777934
286,0.0003125488357555868
287,0.0007292806167630359
288,0.0006250976715111736
289,0.00036464030838151797
290,0.0004167317810074491
291,5.2091472625931135e-05
292,0.00036464030838151797
293,0.0006771891441371047
294,0.00046882325363338024
295,0.0006250976715111736
296,0.00020836589050372454
297,0.00046882325363338024
298,0.0002604573631296557
299,0.00046882325363338024
300,0.00036464030838151797
301,0.0005730061988852425
302,0.0007292806167630359
303,0.000781372089388967
304,0.00046882325363338024
305,0.00036464030838151797
306,0.00046882325363338024
307,0.00020836589050372454
308,0.0004167317810074491
309,0.0003125488357555868
310,0.0005209147262593114
311,0.0005209147262593114
312,0.0001562744178777934
313,0.0003125488357555868
314,0.0002604573631296557
315,0.00036464030838151797
316,0.0004167317810074491
317,0.0002604573631296557
318,0.0005730061988852425
319,0.00020836589050372454
320,0.00046882325363338024
321,0.0002604573631296557
322,0.00010418294525186227
