Fragment length, Fraction of reads
1,7.675480676977395e-06
2,1.535096135395479e-05
3,7.675480676977395e-06
4,3.837740338488698e-05
6,7.675480676977395e-06
8,7.675480676977395e-06
13,7.675480676977395e-06
22,7.675480676977395e-06
34,7.675480676977395e-06
35,1.535096135395479e-05
44,7.675480676977395e-06
50,7.675480676977395e-06
62,7.675480676977395e-06
66,7.675480676977395e-06
67,7.675480676977395e-06
68,2.3026442030932188e-05
71,7.675480676977395e-06
75,7.675480676977395e-06
80,7.675480676977395e-06
83,1.535096135395479e-05
84,7.675480676977395e-06
85,7.675480676977395e-06
87,1.535096135395479e-05
88,7.675480676977395e-06
89,4.6052884061864376e-05
90,7.675480676977395e-06
91,1.535096135395479e-05
92,2.3026442030932188e-05
93,2.3026442030932188e-05
94,1.535096135395479e-05
96,2.3026442030932188e-05
97,1.535096135395479e-05
98,2.3026442030932188e-05
100,3.070192270790958e-05
101,2.3026442030932188e-05
102,3.837740338488698e-05
103,3.070192270790958e-05
105,3.837740338488698e-05
106,2.3026442030932188e-05
107,7.675480676977395e-06
108,1.535096135395479e-05
109,3.837740338488698e-05
110,4.6052884061864376e-05
111,4.6052884061864376e-05
112,2.3026442030932188e-05
113,3.070192270790958e-05
114,2.3026442030932188e-05
115,4.6052884061864376e-05
116,2.3026442030932188e-05
117,4.6052884061864376e-05
118,4.6052884061864376e-05
119,6.140384541581916e-05
120,7.675480676977395e-06
121,1.535096135395479e-05
122,3.070192270790958e-05
123,6.907932609279656e-05
124,3.837740338488698e-05
125,7.675480676977396e-05
126,9.978124880070614e-05
127,7.675480676977396e-05
128,0.00013815865218559312
129,7.675480676977396e-05
130,9.210576812372875e-05
131,5.372836473884177e-05
132,0.00011513221015466093
133,5.372836473884177e-05
134,9.210576812372875e-05
135,6.140384541581916e-05
136,6.907932609279656e-05
137,8.443028744675135e-05
138,8.443028744675135e-05
139,0.00013815865218559312
140,0.0001765360555704801
141,5.372836473884177e-05
142,6.140384541581916e-05
143,9.978124880070614e-05
144,8.443028744675135e-05
145,5.372836473884177e-05
146,0.00012280769083163832
147,9.978124880070614e-05
148,0.00011513221015466093
149,0.00012280769083163832
150,0.00010745672947768354
151,8.443028744675135e-05
152,0.00010745672947768354
153,8.443028744675135e-05
154,0.00011513221015466093
155,0.00010745672947768354
156,8.443028744675135e-05
157,0.00014583413286257051
158,0.0001842115362474575
159,0.00010745672947768354
160,0.00012280769083163832
161,0.0001535096135395479
162,9.978124880070614e-05
163,0.00023026442030932187
164,9.978124880070614e-05
165,0.0001765360555704801
166,0.0001918870169244349
167,0.00014583413286257051
168,0.0001535096135395479
169,0.0001611850942165253
170,0.0001611850942165253
171,0.00011513221015466093
172,0.00012280769083163832
173,0.0001611850942165253
174,0.00013048317150861572
175,0.0001842115362474575
176,0.00013048317150861572
177,0.0001765360555704801
178,0.00022258893963234447
179,0.00023793990098629927
180,0.00012280769083163832
181,0.0001688605748935027
182,0.00013048317150861572
183,0.00026096634301723143
184,0.00026096634301723143
185,0.0001842115362474575
186,0.0003453966304639828
187,0.00022258893963234447
188,0.0001918870169244349
189,0.00023793990098629927
190,0.0002993437464021184
191,0.0003070192270790958
192,0.0003377211497870054
193,0.00047587980197259853
194,0.00046820432129562114
195,0.0003146947077560732
196,0.00027631730437118623
197,0.0002993437464021184
198,0.00014583413286257051
199,0.0003607475918179376
200,0.000330045669110028
201,0.00027631730437118623
202,0.0001765360555704801
203,0.0003530721111409602
204,0.0003607475918179376
205,0.0001611850942165253
206,0.0003453966304639828
207,0.0005065817246805081
208,0.00040680047587980195
209,0.0003453966304639828
210,0.0003837740338488698
211,0.0003607475918179376
212,0.00028399278504816363
213,0.0003453966304639828
214,0.00046820432129562114
215,0.00048355528264957593
216,0.0004912307633265533
217,0.0004989062440035307
218,0.0003760985531718924
219,0.00021491345895536707
220,0.00041447595655677935
221,0.000368423072494915
222,0.0006063629734812143
223,0.0005372836473884177
224,0.00020723797827838967
225,0.00045285335994166634
226,0.0003760985531718924
227,0.00042982691791073414
228,0.00023026442030932187
229,0.00022258893963234447
230,0.00022258893963234447
231,0.00014583413286257051
232,0.0003223701884330506
233,0.00029166826572514103
234,0.00024561538166327664
235,0.0001842115362474575
236,0.00022258893963234447
237,0.0003223701884330506
238,0.0003530721111409602
239,0.00029166826572514103
240,0.0003377211497870054
241,0.00025329086234025404
242,0.0001842115362474575
243,0.00021491345895536707
244,0.00041447595655677935
245,0.00025329086234025404
246,0.0001765360555704801
247,0.0001688605748935027
248,0.00010745672947768354
249,0.00011513221015466093
250,0.00013048317150861572
251,0.0001611850942165253
252,0.00023026442030932187
253,0.00010745672947768354
254,0.00013815865218559312
255,0.0001842115362474575
256,0.0001611850942165253
257,0.0001688605748935027
258,0.00024561538166327664
259,0.0001535096135395479
260,0.00013048317150861572
261,0.00021491345895536707
262,0.00010745672947768354
263,0.0003760985531718924
264,0.00011513221015466093
265,0.00012280769083163832
266,0.0003453966304639828
267,0.00019956249760141228
268,6.140384541581916e-05
269,0.0001842115362474575
270,0.00010745672947768354
271,0.00013048317150861572
272,7.675480676977396e-05
273,0.00014583413286257051
274,0.00013048317150861572
275,6.907932609279656e-05
276,0.00013048317150861572
277,0.00014583413286257051
278,0.00012280769083163832
279,0.00011513221015466093
280,0.00013048317150861572
281,5.372836473884177e-05
282,0.00013815865218559312
283,0.00011513221015466093
284,0.00014583413286257051
285,0.00013048317150861572
286,0.0001765360555704801
287,7.675480676977396e-05
288,8.443028744675135e-05
289,0.00023793990098629927
290,9.978124880070614e-05
291,7.675480676977396e-05
292,7.675480676977396e-05
293,0.00014583413286257051
294,4.6052884061864376e-05
295,0.0002993437464021184
296,9.978124880070614e-05
297,0.00013815865218559312
298,0.00010745672947768354
299,0.0001918870169244349
300,0.00014583413286257051
301,9.978124880070614e-05
302,0.00013048317150861572
303,0.00013048317150861572
304,0.00013815865218559312
305,9.210576812372875e-05
306,7.675480676977396e-05
307,7.675480676977396e-05
308,0.00013815865218559312
309,0.0001918870169244349
310,0.0005526346087423725
311,0.00013815865218559312
312,0.00013048317150861572
313,0.00013048317150861572
314,0.00021491345895536707
315,0.0003146947077560732
316,0.0002993437464021184
317,0.00014583413286257051
318,0.0001765360555704801
319,0.00013815865218559312
320,0.00022258893963234447
321,0.0003070192270790958
322,0.00042982691791073414
323,0.0006293894155121464
324,0.00020723797827838967
325,0.0003530721111409602
326,0.0005603100894193499
327,0.00040680047587980195
328,0.00042982691791073414
329,0.0006447403768661012
330,0.0003914495145258472
331,0.000660091338220056
332,0.0007291706643128526
333,0.0009210576812372875
334,0.00046052884061864374
335,0.0005526346087423725
336,0.0009824615266531066
337,0.001205050466285451
338,0.0006677668188970334
339,0.0010208389300379937
340,0.0016195264228422305
341,0.0014199639252408182
342,0.0024868557393406764
343,0.0032620792877153934
344,0.004797175423110873
345,0.0038300648578117203
346,0.0072917066431285255
347,0.006309245116475419
348,0.010047204206163412
349,0.015097670491614538
350,0.006362973481214261
351,0.02974248762328741
352,0.7908585025137199
353,0.011068043136201404
354,0.009479218636067084
355,0.008289519131135587
356,0.011674406109682619
357,0.0022872932417392637
358,0.005702882142994205
359,0.0045745864834785275
360,0.003707257166980082
361,0.0025712860267874276
362,0.0013125071957631347
363,0.000698468741604943
364,0.00048355528264957593
365,0.00029166826572514103
366,0.00020723797827838967
367,7.675480676977396e-05
368,0.0001842115362474575
369,0.00014583413286257051
370,9.978124880070614e-05
371,9.210576812372875e-05
372,0.0001611850942165253
373,9.978124880070614e-05
374,6.907932609279656e-05
375,0.00011513221015466093
376,0.0001535096135395479
377,0.00011513221015466093
378,4.6052884061864376e-05
379,7.675480676977396e-05
380,6.907932609279656e-05
381,9.210576812372875e-05
382,9.978124880070614e-05
383,2.3026442030932188e-05
384,6.907932609279656e-05
385,2.3026442030932188e-05
386,3.837740338488698e-05
387,2.3026442030932188e-05
388,2.3026442030932188e-05
389,4.6052884061864376e-05
390,1.535096135395479e-05
391,2.3026442030932188e-05
392,2.3026442030932188e-05
393,3.070192270790958e-05
394,7.675480676977395e-06
396,7.675480676977395e-06
397,1.535096135395479e-05
398,1.535096135395479e-05
399,7.675480676977395e-06
404,7.675480676977395e-06
405,2.3026442030932188e-05
406,7.675480676977395e-06
407,7.675480676977395e-06
408,7.675480676977395e-06
411,7.675480676977395e-06
420,7.675480676977395e-06
429,7.675480676977395e-06
430,7.675480676977395e-06
437,7.675480676977395e-06
441,7.675480676977395e-06
443,7.675480676977395e-06
458,7.675480676977395e-06
459,7.675480676977395e-06
464,7.675480676977395e-06
465,2.3026442030932188e-05
467,7.675480676977395e-06
468,7.675480676977395e-06
473,7.675480676977395e-06
475,7.675480676977395e-06
476,7.675480676977395e-06
477,7.675480676977395e-06
479,7.675480676977395e-06
482,7.675480676977395e-06
484,7.675480676977395e-06
485,7.675480676977395e-06
488,7.675480676977395e-06
494,7.675480676977395e-06
497,7.675480676977395e-06
500,7.675480676977395e-06
501,7.675480676977395e-06
519,7.675480676977395e-06
